cut,color,clarity,city,carat,depth,table,x,y,z,price
3,5,2,11,1.15,59.6,58.0,6.86,6.82,4.08,4959
4,1,2,7,0.36,62.9,56.0,4.52,4.57,2.86,631
2,4,6,4,0.31,61.8,57.0,4.35,4.32,2.68,907
1,4,5,6,1.5,63.9,60.0,7.22,7.17,4.6,10886
4,2,2,0,1.06,58.8,57.0,6.67,6.76,3.95,5491
3,5,7,3,0.33,61.5,58.0,4.43,4.45,2.73,579
2,0,5,12,0.52,61.6,55.0,5.15,5.2,3.19,1822
3,1,4,3,0.26,60.1,60.0,4.15,4.1,2.48,580
3,3,5,11,0.34,61.2,62.0,4.48,4.44,2.73,765
2,1,5,10,0.54,61.8,55.0,5.22,5.26,3.24,1567
3,4,2,12,0.31,62.7,58.0,4.34,4.31,2.71,558
4,4,5,11,0.7,63.6,56.0,5.6,5.63,3.57,2312
3,3,0,8,0.73,62.5,58.0,5.82,5.74,3.61,1395
4,2,2,2,0.38,61.7,58.0,4.66,4.73,2.89,672
4,1,5,5,0.51,63.0,59.0,5.05,5.08,3.19,1590
2,0,5,1,0.61,61.6,56.0,5.46,5.49,3.37,2364
4,1,6,1,0.43,60.3,58.0,4.86,4.93,2.95,1433
3,0,3,10,0.79,61.8,58.0,5.95,5.89,3.66,2735
4,6,5,9,1.32,62.1,57.0,7.01,7.04,4.36,6079
4,1,3,8,1.12,60.9,63.0,6.65,6.59,4.03,3864
3,4,4,1,1.1,61.3,58.0,6.66,6.61,4.07,5673
1,1,2,4,0.41,63.9,58.0,4.72,4.7,3.01,969
2,0,5,1,0.61,61.6,56.0,5.46,5.49,3.37,2364
2,4,4,1,0.58,61.1,57.0,5.38,5.42,3.3,1759
4,4,2,1,1.11,61.9,58.0,6.63,6.65,4.11,5780
3,2,2,1,0.65,61.4,57.8,5.5,5.56,3.39,1748
3,6,2,1,1.11,59.5,58.0,6.89,6.77,4.07,3524
2,0,2,1,0.36,60.6,56.0,4.58,4.63,2.79,619
4,3,4,10,0.42,59.4,59.0,4.86,4.9,2.9,921
3,4,7,8,0.23,59.2,61.0,4.04,4.0,2.38,500
2,2,7,0,0.23,60.3,57.0,3.99,4.03,2.42,530
2,3,2,9,0.31,61.8,55.0,4.38,4.42,2.72,493
1,3,5,10,0.61,59.9,61.0,5.48,5.6,3.32,1668
2,1,5,6,1.62,61.4,57.0,7.58,7.54,4.64,16507
2,3,4,0,1.56,61.3,56.0,7.48,7.44,4.57,16052
2,5,3,3,1.53,63.7,58.0,7.31,7.27,4.64,8062
4,0,5,0,0.53,63.2,56.0,5.1,5.15,3.24,1601
2,5,4,10,0.33,61.6,57.0,4.41,4.46,2.73,521
3,5,5,2,1.7,62.5,58.0,7.52,7.45,4.68,9996
2,1,5,1,0.57,60.4,57.0,5.36,5.4,3.25,1728
1,2,5,3,0.32,63.3,57.0,4.34,4.38,2.76,602
2,4,1,7,0.3,62.1,55.0,4.3,4.27,2.66,1013
1,6,5,10,1.51,64.0,58.0,7.27,7.24,4.64,7062
4,2,7,1,0.33,61.2,55.0,4.45,4.47,2.73,801
3,2,2,2,0.71,60.2,60.0,5.79,5.71,3.46,2345
2,2,6,0,0.3,61.7,56.0,4.33,4.35,2.68,857
3,6,5,12,1.74,61.9,62.0,7.62,7.54,4.7,8364
1,0,4,7,0.42,57.3,62.0,4.95,5.0,2.85,1315
0,1,2,12,0.64,59.5,64.0,5.65,5.39,3.31,1733
4,6,4,5,0.41,62.0,55.0,4.74,4.77,2.95,647
4,1,3,10,1.11,61.7,63.0,6.54,6.65,4.07,4102
2,1,2,7,1.02,62.2,54.7,6.44,6.47,4.01,5840
3,1,4,3,0.43,62.3,58.0,4.82,4.78,2.99,1209
3,3,5,1,0.9,60.0,59.0,6.3,6.23,3.76,4424
4,0,5,6,1.01,62.2,61.0,6.37,6.43,3.98,6905
2,2,1,3,0.3,61.4,57.0,4.34,4.36,2.67,886
2,3,4,10,0.57,59.3,57.0,5.42,5.45,3.23,1942
2,2,6,3,0.42,62.2,53.0,4.81,4.83,3.0,1223
3,0,3,10,1.03,62.3,58.0,6.5,6.4,4.03,3675
2,5,3,0,2.25,60.5,56.0,8.49,8.54,5.15,16575
1,5,5,6,1.07,63.8,60.0,6.41,6.38,4.08,4194
3,3,4,3,1.54,61.9,59.0,7.34,7.37,4.55,13609
2,1,5,4,0.43,62.0,57.0,4.85,4.82,3.0,1048
4,0,2,7,1.14,62.7,59.0,6.64,6.67,4.17,6464
4,2,5,6,1.5,63.4,61.0,7.12,7.08,4.5,8736
2,3,1,0,1.08,61.3,57.0,6.62,6.59,4.05,9035
2,0,5,5,0.3,61.5,58.0,4.27,4.31,2.64,670
1,3,3,1,1.0,59.7,63.0,6.43,6.5,3.86,3860
3,1,5,1,0.71,61.5,60.0,5.76,5.68,3.52,2858
4,2,5,10,0.31,63.4,56.0,4.34,4.31,2.74,802
3,0,3,10,1.03,62.5,54.0,6.5,6.42,4.04,4764
3,0,2,11,0.7,58.8,59.0,5.86,5.84,3.44,2357
3,1,2,8,0.35,61.2,58.0,4.59,4.53,2.79,788
2,3,7,5,0.75,62.0,56.0,5.79,5.85,3.61,3740
2,1,5,1,0.43,61.6,54.0,4.9,4.88,3.01,1053
2,5,3,10,2.24,62.1,57.0,8.31,8.4,5.19,15852
3,2,5,2,0.5,61.7,59.0,5.09,5.05,3.13,1654
3,4,2,5,0.72,62.5,57.0,5.73,5.67,3.56,2398
3,4,4,4,1.19,62.4,59.0,6.79,6.73,4.22,7277
3,2,5,10,1.5,61.6,58.0,7.31,7.37,4.52,14071
4,4,7,7,0.71,63.0,56.0,5.63,5.68,3.56,2695
4,5,6,9,0.71,63.5,57.0,5.65,5.68,3.6,2456
2,1,5,2,0.43,62.0,57.0,4.82,4.85,3.0,981
3,6,2,0,1.55,62.5,58.0,7.4,7.36,4.61,7638
4,3,2,0,1.0,61.0,56.7,6.44,6.47,3.94,5522
2,4,5,3,1.58,61.4,56.0,7.5,7.56,4.62,12334
2,2,7,5,0.51,61.2,56.0,5.19,5.17,3.17,2203
2,2,7,10,0.54,60.7,56.0,5.27,5.3,3.21,2582
3,2,2,7,0.61,62.4,59.0,5.37,5.33,3.34,1547
2,3,1,12,0.48,61.6,54.0,5.03,5.1,3.12,1859
3,1,5,6,1.03,62.9,61.0,6.42,6.36,4.02,6922
2,2,5,10,0.7,61.9,55.0,5.7,5.74,3.54,3011
4,3,6,1,0.3,63.5,57.0,4.27,4.24,2.7,1013
2,1,7,8,0.26,61.3,57.0,4.12,4.15,2.53,733
0,2,2,1,1.54,65.8,56.0,7.22,7.18,4.74,10954
4,0,2,2,0.31,60.4,60.0,4.4,4.44,2.67,507
3,4,2,7,0.8,62.5,59.0,5.96,5.91,3.71,2553
2,4,1,0,0.35,61.9,55.0,4.54,4.51,2.8,984
2,2,2,10,0.54,61.5,55.0,5.25,5.28,3.24,1327
1,1,3,11,0.62,59.4,65.0,5.54,5.48,3.27,1333
1,1,2,2,0.51,63.6,59.0,5.13,5.06,3.24,1241
4,0,2,2,0.3,63.4,56.0,4.29,4.26,2.71,709
2,1,5,6,0.54,60.8,57.0,5.24,5.29,3.2,1754
2,1,2,11,0.33,61.6,55.0,4.47,4.49,2.76,702
2,4,5,0,0.31,62.2,53.0,4.43,4.38,2.74,628
3,4,5,6,1.93,62.8,58.0,7.91,7.86,4.95,17353
3,4,2,9,1.33,61.9,58.0,6.98,7.04,4.34,7171
3,2,5,5,0.51,62.1,58.0,5.09,5.12,3.17,1569
3,1,5,9,0.3,59.9,59.0,4.33,4.38,2.61,658
4,0,5,0,1.2,63.5,58.0,6.68,6.71,4.25,9138
4,1,1,8,1.02,61.7,60.0,6.38,6.52,3.98,10029
2,5,2,6,0.32,60.9,55.0,4.45,4.48,2.72,404
3,1,2,9,0.42,61.5,61.0,4.87,4.82,2.98,926
3,2,3,10,0.31,63.0,58.0,4.36,4.34,2.74,523
2,0,5,5,0.33,62.8,54.0,4.46,4.43,2.79,1002
2,0,5,12,0.55,61.0,56.0,5.31,5.28,3.23,1768
4,5,4,10,0.31,63.2,56.0,4.33,4.28,2.72,628
3,2,5,6,1.07,62.4,57.0,6.55,6.5,4.07,6274
2,3,4,9,0.39,62.6,55.0,4.69,4.66,2.93,1077
4,0,3,0,0.8,63.7,57.0,5.87,5.9,3.75,2708
4,5,7,1,0.71,61.9,58.0,5.72,5.75,3.55,2137
4,2,3,6,0.78,62.2,59.0,5.89,5.94,3.68,2550
3,2,2,10,0.73,62.1,58.0,5.74,5.72,3.56,2527
2,0,5,3,0.71,61.7,56.0,5.71,5.74,3.53,4029
1,2,5,10,0.5,63.3,57.0,5.01,5.07,3.19,1436
3,3,5,4,0.73,60.7,58.0,5.87,5.82,3.55,2770
2,0,5,5,0.5,62.6,56.0,5.08,5.05,3.17,1845
3,0,5,5,0.5,62.8,58.0,5.07,5.03,3.17,1845
1,1,2,11,0.32,63.4,55.0,4.35,4.36,2.76,561
1,1,4,12,0.41,61.3,61.0,4.77,4.79,2.93,954
4,2,7,10,1.05,61.3,59.0,6.48,6.56,4.0,8537
3,6,2,6,0.66,61.0,61.0,5.64,5.59,3.43,1188
2,6,2,1,1.23,63.1,58.0,6.8,6.74,4.27,4959
2,2,6,8,0.25,62.3,56.0,4.01,4.03,2.5,705
4,0,3,1,1.71,63.5,56.0,7.58,7.51,4.79,11844
3,2,2,10,1.14,61.1,59.0,6.7,6.75,4.11,5925
3,4,5,9,1.01,62.6,61.0,6.33,6.29,3.95,5050
2,2,4,1,0.32,61.2,56.2,4.41,4.44,2.71,695
2,1,5,8,0.52,61.3,55.0,5.19,5.22,3.19,1644
2,2,7,2,0.24,61.5,56.0,3.99,4.01,2.46,540
3,5,4,1,0.37,61.4,59.0,4.55,4.61,2.81,584
4,0,2,11,0.9,64.2,55.0,6.09,6.16,3.93,4523
2,1,6,3,0.4,60.8,57.0,4.79,4.82,2.92,1278
2,4,2,2,1.01,62.6,55.0,6.42,6.36,4.0,4513
3,3,5,1,0.44,60.6,58.0,4.96,4.9,2.99,1063
3,4,4,11,1.55,58.4,61.0,7.64,7.59,4.45,9041
4,3,3,3,1.2,62.5,57.0,6.73,6.84,4.24,5250
2,3,5,0,0.73,60.9,57.0,5.8,5.86,3.55,3307
3,3,4,7,0.33,61.6,60.0,4.46,4.41,2.73,854
4,3,4,2,1.01,62.7,56.0,6.36,6.46,4.02,6326
2,4,6,3,0.3,61.1,58.0,4.33,4.35,2.65,665
3,4,5,10,0.9,62.6,58.0,6.14,6.19,3.86,3933
4,3,4,3,0.73,61.0,60.0,5.76,5.84,3.54,2708
4,2,3,8,0.94,62.6,57.0,6.25,6.27,3.92,3938
2,5,2,9,1.06,62.8,56.0,6.52,6.47,4.08,4333
4,3,5,7,0.9,62.4,60.0,6.07,6.11,3.8,4182
2,3,7,12,1.23,61.0,55.0,6.95,6.93,4.23,9698
1,2,3,11,0.7,60.6,61.0,5.71,5.77,3.48,2109
3,1,3,11,1.15,61.7,60.0,6.78,6.7,4.16,4328
2,3,4,5,0.38,61.3,55.8,4.65,4.71,2.87,832
4,2,7,3,1.01,60.7,59.0,6.4,6.46,3.9,7835
4,1,6,10,1.02,62.2,57.0,6.4,6.59,4.04,10672
4,3,1,7,0.35,62.1,56.0,4.54,4.57,2.82,833
2,5,4,10,0.4,60.9,56.0,4.76,4.8,2.91,826
4,4,5,11,0.7,61.8,58.0,5.64,5.68,3.5,2567
3,3,5,0,1.02,62.5,58.0,6.41,6.46,4.02,6301
1,2,5,9,0.31,63.6,54.0,4.33,4.28,2.74,749
4,0,5,10,0.52,60.6,56.0,5.22,5.25,3.17,1822
1,4,4,5,0.51,59.4,61.9,5.18,5.2,3.08,1376
2,2,3,4,2.01,62.3,58.0,8.03,8.01,5.0,15955
1,1,2,1,0.53,63.6,56.0,5.19,5.1,3.27,1224
2,2,6,5,0.33,60.6,56.0,4.47,4.51,2.72,939
2,3,7,8,0.36,61.8,54.0,4.59,4.61,2.84,794
4,5,3,4,0.57,62.1,57.0,5.29,5.33,3.3,1000
3,3,5,3,1.01,59.2,59.0,6.59,6.52,3.88,6108
2,4,7,8,0.34,60.9,55.0,4.52,4.54,2.75,652
3,1,3,1,1.83,62.0,57.0,7.89,7.81,4.87,12492
3,2,0,3,0.93,61.3,59.0,6.27,6.22,3.83,2396
2,2,2,5,0.7,62.2,56.0,5.68,5.7,3.54,2409
1,1,0,2,1.01,61.5,65.0,6.28,6.21,3.84,3484
2,6,4,1,2.02,61.9,58.0,8.06,8.1,5.0,15231
2,1,3,7,0.75,61.7,55.0,5.9,5.86,3.63,2609
4,2,2,12,1.3,61.5,58.0,6.99,7.06,4.32,7567
4,2,3,9,1.13,62.3,59.0,6.65,6.68,4.15,4282
4,1,7,4,0.52,61.2,58.0,5.17,5.19,3.17,2254
4,3,1,8,1.12,60.9,57.0,6.68,6.79,4.1,8962
2,2,4,11,0.7,62.2,55.0,5.72,5.69,3.55,2381
2,4,7,10,0.33,61.9,57.0,4.41,4.44,2.74,666
3,6,2,11,0.72,60.4,61.0,5.87,5.82,3.53,1579
3,3,5,1,0.42,59.5,59.0,4.83,4.89,2.89,847
4,1,2,3,0.52,63.3,57.0,5.11,5.13,3.24,1279
4,2,5,3,0.32,59.7,62.0,4.38,4.43,2.63,602
2,0,3,3,0.32,61.1,56.0,4.39,4.41,2.69,477
3,2,2,11,0.42,60.8,58.0,4.83,4.87,2.95,773
3,1,4,1,0.41,60.0,58.0,4.8,4.83,2.89,1079
2,3,6,6,0.3,62.6,55.0,4.27,4.32,2.69,753
2,3,5,2,0.32,62.4,55.0,4.36,4.39,2.73,524
2,3,1,5,0.41,62.1,57.0,4.76,4.77,2.96,1276
3,3,2,3,0.6,61.8,60.0,5.38,5.37,3.32,1646
1,0,3,1,1.01,57.6,62.0,6.66,6.56,3.81,4338
4,4,6,0,0.8,61.9,56.0,5.93,5.96,3.69,3737
4,4,3,10,0.71,61.8,58.0,5.67,5.73,3.52,2141
1,0,3,6,0.51,63.9,55.0,5.04,5.1,3.24,1180
3,3,6,12,0.43,60.3,58.0,4.91,4.87,2.95,1264
2,0,4,12,0.36,61.1,56.0,4.6,4.63,2.82,1095
4,4,5,2,1.01,63.1,56.0,6.41,6.36,4.03,5034
3,1,5,1,0.52,62.5,60.0,5.1,5.14,3.2,1576
2,1,5,9,0.5,61.4,57.0,5.11,5.08,3.13,1746
2,4,2,1,1.01,62.1,59.0,6.38,6.43,3.98,5189
2,1,3,12,0.57,62.1,55.0,5.34,5.36,3.32,1244
4,4,3,11,1.5,62.0,63.0,7.24,7.28,4.5,7161
4,1,5,6,0.71,60.7,56.0,5.81,5.82,3.53,2795
4,3,2,9,1.5,60.1,61.0,7.28,7.4,4.41,10019
2,2,2,2,0.83,62.2,55.0,6.01,6.03,3.74,3560
3,4,2,10,1.02,62.9,59.0,6.41,6.38,4.02,4884
3,6,5,2,1.51,59.6,60.0,7.58,7.48,4.49,7553
4,3,4,3,0.9,61.5,56.0,6.15,6.2,3.8,4116
2,2,3,3,0.8,61.8,59.0,5.94,5.96,3.68,3066
2,2,5,5,0.56,62.6,56.0,5.28,5.3,3.31,1761
4,1,5,3,1.07,60.4,58.0,6.61,6.66,4.01,6441
4,1,2,1,1.5,61.9,59.0,7.26,7.32,4.51,11717
2,1,2,1,1.0,62.3,55.0,6.41,6.34,3.97,5396
2,4,6,6,0.28,62.0,55.0,4.17,4.22,2.6,586
2,4,6,11,0.73,61.6,57.0,5.81,5.78,3.57,3005
4,1,0,0,1.18,62.5,58.0,6.62,6.75,4.18,3894
1,3,1,3,1.51,62.8,60.0,7.18,7.24,4.53,14654
2,1,5,10,0.38,61.5,55.0,4.67,4.7,2.88,813
4,5,6,9,0.33,62.5,61.0,4.38,4.42,2.75,608
3,0,2,10,0.56,61.4,58.0,5.33,5.29,3.26,1814
2,0,4,10,0.57,61.6,55.0,5.33,5.39,3.3,2043
2,1,6,3,0.26,62.5,56.0,4.09,4.12,2.56,657
2,1,4,9,0.58,60.8,57.0,5.41,5.42,3.29,2241
4,3,2,10,1.03,63.1,57.0,6.45,6.41,4.06,4764
4,4,7,7,0.71,63.0,56.0,5.63,5.68,3.56,2695
1,2,5,11,0.3,63.5,55.0,4.25,4.28,2.71,484
3,1,2,12,0.9,60.8,59.0,6.24,6.19,3.78,4385
1,3,3,2,0.7,64.1,56.0,5.64,5.59,3.6,1935
2,3,7,7,1.06,61.0,57.0,6.55,6.57,4.0,7900
2,1,3,10,0.5,61.1,58.0,5.09,5.13,3.12,1185
3,4,3,4,1.01,61.1,59.0,6.54,6.46,3.97,4242
1,0,2,4,0.4,63.3,57.0,4.68,4.71,2.97,720
2,0,5,0,0.54,61.1,56.0,5.25,5.29,3.22,1892
2,4,2,12,0.78,61.2,56.0,5.92,5.99,3.64,2781
4,1,3,10,1.01,60.2,60.0,6.46,6.5,3.9,5340
2,4,4,8,0.33,62.0,55.0,4.44,4.46,2.76,579
2,3,1,11,0.34,61.7,55.0,4.48,4.5,2.77,1014
4,3,4,11,0.39,62.7,58.0,4.63,4.69,2.92,798
2,2,1,6,0.3,61.1,57.0,4.39,4.35,2.67,1013
2,1,3,10,1.02,61.6,55.0,6.52,6.46,4.0,4912
2,3,4,2,0.32,62.1,55.0,4.38,4.41,2.73,645
4,5,2,3,1.21,63.3,60.0,6.76,6.69,4.26,4404
2,1,4,10,0.39,62.3,57.0,4.67,4.64,2.9,1097
4,3,4,3,1.5,61.7,63.0,7.31,7.24,4.49,12862
2,2,2,11,0.55,61.7,56.0,5.3,5.26,3.25,1718
3,0,4,5,0.41,60.6,59.0,4.84,4.8,2.92,1082
2,1,5,7,0.28,61.5,56.0,4.22,4.24,2.6,598
2,5,2,4,0.3,61.8,57.0,4.3,4.34,2.67,382
3,6,4,7,1.55,62.6,59.0,7.4,7.35,4.62,8749
4,4,6,0,0.8,61.9,56.0,5.93,5.96,3.69,3737
2,2,5,4,0.51,61.7,56.0,5.13,5.15,3.17,1660
3,4,2,3,1.05,61.9,58.0,6.45,6.5,4.01,4608
2,1,2,4,0.76,62.4,57.0,5.83,5.87,3.65,3087
4,1,3,4,0.95,58.7,63.0,6.37,6.43,3.76,3590
2,3,6,10,0.36,62.1,56.0,4.6,4.58,2.85,945
2,0,4,1,0.51,61.6,57.0,5.16,5.13,3.17,2066
2,4,0,1,1.28,61.9,56.0,6.95,6.91,4.29,3355
3,4,2,0,1.12,61.9,59.0,6.66,6.52,4.08,5291
2,1,7,10,0.57,62.0,57.0,5.29,5.33,3.29,2447
2,1,5,1,0.72,61.5,56.0,5.77,5.81,3.56,3601
4,3,4,10,0.31,63.2,56.0,4.32,4.29,2.72,802
2,2,1,9,0.32,61.8,54.0,4.44,4.46,2.75,943
4,3,3,4,0.91,63.2,61.0,6.27,6.01,3.88,3282
2,2,2,1,0.44,61.0,57.0,4.89,4.91,2.99,810
3,4,2,4,1.09,62.4,59.0,6.53,6.48,4.06,5219
2,3,4,9,0.31,61.0,56.0,4.4,4.35,2.67,824
4,3,6,12,1.2,61.8,55.0,6.79,6.83,4.21,9968
2,2,4,2,0.51,61.9,56.0,5.17,5.11,3.18,1836
2,0,4,11,0.24,62.6,57.0,3.92,4.0,2.48,687
4,5,4,10,0.4,63.5,55.0,4.71,4.67,2.98,882
4,6,2,12,1.5,62.7,58.0,7.22,7.26,4.54,6987
3,1,3,6,0.96,58.2,58.0,6.52,6.47,3.78,4462
4,3,3,5,1.33,62.0,59.0,7.1,7.04,4.38,6603
2,0,4,7,1.11,61.9,54.0,6.63,6.68,4.12,9870
4,5,2,2,1.21,62.9,56.0,6.73,6.79,4.25,5245
3,4,4,3,0.63,62.9,60.0,5.45,5.33,3.39,1921
2,5,1,11,0.33,62.2,56.0,4.45,4.42,2.76,891
1,4,5,11,0.9,63.1,60.0,6.08,6.12,3.85,3989
4,2,0,5,1.1,59.8,61.0,6.65,6.7,3.99,3678
2,2,4,2,0.53,61.6,55.0,5.21,5.24,3.22,1619
3,2,4,3,0.53,59.4,58.0,5.32,5.28,3.15,1766
2,3,4,10,0.7,60.6,57.0,5.73,5.79,3.5,3384
4,6,2,12,1.52,62.3,57.0,7.32,7.38,4.58,7239
2,3,4,10,0.57,61.3,56.0,5.34,5.36,3.28,1851
4,2,5,10,0.72,62.5,58.0,5.71,5.75,3.58,2832
2,2,7,3,0.38,61.3,56.2,4.69,4.71,2.88,1010
3,0,2,9,0.6,61.6,58.0,5.42,5.45,3.35,1896
3,0,3,8,1.2,60.2,60.0,6.94,6.81,4.14,4203
2,0,2,10,0.52,62.4,56.0,5.17,5.12,3.21,1720
2,3,6,3,0.5,62.2,56.0,5.1,5.12,3.18,1966
2,4,4,5,0.42,61.0,57.0,4.85,4.89,2.97,1299
2,3,5,10,0.31,62.0,57.0,4.37,4.34,2.7,698
4,2,4,6,0.72,63.3,58.0,5.66,5.71,3.6,3219
4,1,5,9,1.02,62.9,56.0,6.37,6.47,4.04,6752
4,2,4,0,0.72,63.3,57.0,5.68,5.75,3.62,3219
1,0,4,7,1.09,63.9,57.0,6.57,6.49,4.17,7493
3,0,3,1,1.01,62.6,60.0,6.4,6.37,4.0,4338
2,5,5,12,1.06,60.3,57.0,6.61,6.66,4.01,5516
2,3,1,3,0.31,62.1,54.0,4.35,4.38,2.71,891
3,2,3,3,0.43,60.2,60.0,4.91,4.85,2.94,871
2,4,3,6,1.09,62.0,57.0,6.61,6.55,4.08,4264
2,4,4,1,0.41,62.7,56.0,4.77,4.73,2.98,1061
3,5,4,10,0.63,62.0,58.0,5.52,5.45,3.4,1667
4,1,5,3,1.01,62.9,58.0,6.36,6.39,4.01,6666
2,2,2,8,1.16,62.6,58.0,6.68,6.73,4.2,6768
3,1,2,0,0.55,61.2,59.0,5.28,5.25,3.22,1668
4,1,7,1,0.59,59.8,57.0,5.48,5.53,3.29,2214
1,5,4,1,1.75,58.3,59.0,7.92,7.97,4.63,13047
4,1,4,8,0.52,63.3,58.0,5.07,5.11,3.22,1822
2,5,4,11,0.75,61.1,59.0,5.85,5.87,3.58,2659
3,0,2,5,0.5,62.3,58.0,5.07,5.04,3.15,1654
3,2,4,10,0.31,61.8,60.0,4.35,4.39,2.7,680
3,4,3,10,1.01,60.1,58.0,6.55,6.52,3.93,3620
4,0,3,9,0.3,63.2,57.0,4.24,4.21,2.67,574
2,6,5,11,0.45,61.4,55.0,4.94,4.97,3.04,672
3,1,5,1,0.5,61.8,58.0,5.09,5.07,3.14,1746
2,0,2,2,0.75,62.0,58.0,5.81,5.84,3.61,3152
3,4,4,12,0.31,62.4,58.0,4.34,4.28,2.69,698
2,6,5,1,2.14,62.0,54.0,8.28,8.31,5.15,14802
0,4,2,10,1.11,65.7,61.0,6.42,6.39,4.21,5178
2,1,6,6,0.33,61.6,56.0,4.44,4.46,2.74,1207
1,3,3,3,2.0,64.3,60.0,7.87,7.83,5.05,10416
2,0,2,11,0.9,62.7,56.0,6.18,6.16,3.87,4612
4,3,2,2,0.9,62.9,54.0,6.14,6.16,3.87,4401
4,0,2,0,0.31,63.5,55.0,4.3,4.27,2.72,732
3,0,3,5,0.31,62.1,59.0,4.31,4.35,2.69,462
2,2,2,12,0.9,61.8,57.0,6.19,6.21,3.83,3950
3,6,3,6,1.71,62.6,57.0,7.62,7.58,4.76,8540
3,5,5,9,1.2,62.6,58.0,6.77,6.72,4.22,5699
2,2,2,7,0.31,62.0,55.2,4.32,4.35,2.69,515
4,4,2,0,0.3,62.9,57.0,4.26,4.29,2.69,421
4,2,5,10,0.57,59.5,57.0,5.39,5.43,3.22,1754
4,1,2,9,0.71,59.3,59.0,5.83,5.87,3.47,2590
4,5,4,0,1.5,62.7,59.0,7.19,7.26,4.53,9519
3,1,3,10,0.3,61.6,61.0,4.29,4.25,2.63,540
3,1,2,9,0.7,61.8,59.0,5.63,5.57,3.46,2396
3,2,4,12,1.5,60.2,59.0,7.41,7.37,4.45,16783
2,4,2,10,0.72,58.9,56.0,5.91,5.88,3.47,2398
4,5,3,9,1.51,63.1,60.0,7.19,7.13,4.52,6630
3,2,2,3,1.0,61.6,60.0,6.31,6.41,3.9,5197
1,2,2,11,0.41,58.4,58.0,4.91,4.96,2.88,676
3,5,5,2,1.62,60.1,59.0,7.63,7.6,4.58,10669
2,1,5,8,0.31,59.8,57.0,4.43,4.46,2.65,695
2,1,4,4,0.32,61.5,55.0,4.43,4.45,2.73,825
0,2,2,3,1.02,65.1,56.0,6.29,6.25,4.08,4462
3,2,2,3,1.01,59.8,60.0,6.57,6.53,3.92,5345
3,4,5,9,1.08,62.1,58.0,6.63,6.51,4.08,5250
4,2,7,4,0.57,63.2,56.0,5.28,5.32,3.35,1902
2,6,2,8,1.31,62.5,56.0,6.95,7.04,4.37,6337
3,1,2,12,0.51,62.4,59.0,5.07,5.12,3.18,1381
2,4,5,9,0.42,62.9,56.0,4.79,4.72,2.99,992
4,3,2,8,0.7,63.0,59.0,5.64,5.67,3.56,2276
4,1,4,3,0.38,63.0,56.0,4.61,4.63,2.91,891
2,1,2,0,0.73,60.6,54.0,5.84,5.89,3.55,2803
2,3,2,10,0.52,61.3,55.0,5.2,5.24,3.2,1389
0,4,2,3,2.0,65.1,56.0,7.86,7.77,5.09,14430
2,3,3,3,0.7,61.8,53.0,5.73,5.69,3.53,2480
3,5,6,1,0.4,60.8,58.0,4.76,4.78,2.9,842
2,3,2,2,1.25,60.7,56.0,6.98,7.05,4.26,8226
2,3,5,0,0.59,61.9,56.0,5.38,5.42,3.34,2057
1,5,4,1,0.69,61.6,61.9,5.65,5.68,3.48,1846
2,4,5,3,0.47,61.7,57.0,4.99,5.03,3.09,1136
3,5,2,7,1.2,61.1,58.0,6.88,6.8,4.18,5510
4,4,2,10,1.76,63.0,63.0,7.65,7.63,4.81,9336
3,0,2,1,1.5,62.4,58.0,7.27,7.31,4.55,12069
2,1,3,7,0.7,62.1,56.0,5.65,5.68,3.52,2453
4,2,4,6,1.09,62.9,58.0,6.51,6.55,4.11,7598
3,4,5,2,0.3,62.9,59.0,4.3,4.26,2.69,608
2,2,4,11,0.57,61.9,56.0,5.39,5.3,3.31,2052
2,0,3,7,1.23,62.4,56.0,6.81,6.87,4.27,6289
3,3,6,12,0.44,60.9,59.0,4.96,4.9,3.0,1294
4,0,5,12,0.41,63.8,56.0,4.69,4.74,3.01,871
2,2,6,2,0.32,61.0,56.0,4.42,4.43,2.7,912
2,3,7,4,1.25,61.5,55.0,6.92,6.94,4.26,10636
3,1,3,3,2.04,62.7,60.0,8.04,8.0,5.03,15398
2,3,1,10,0.41,62.1,57.0,4.77,4.76,2.96,1336
3,5,2,1,1.91,63.0,59.0,7.91,7.87,4.97,13367
1,2,5,12,0.5,63.2,56.0,5.01,5.05,3.18,1436
3,3,1,1,1.13,61.2,59.0,6.78,6.71,4.13,9698
2,3,7,6,0.52,62.3,55.0,5.16,5.12,3.2,2012
3,4,2,6,2.0,62.0,56.0,8.05,7.94,4.96,15096
2,3,5,7,0.56,60.7,55.0,5.32,5.35,3.24,1662
2,4,2,1,1.11,61.6,56.0,6.69,6.65,4.11,5456
2,4,4,1,1.58,60.4,57.0,7.55,7.65,4.59,13950
2,3,4,11,0.74,61.5,56.0,5.79,5.82,3.57,3572
2,0,3,2,0.34,61.4,56.0,4.5,4.55,2.78,481
3,2,3,3,1.07,60.3,58.0,6.68,6.62,4.01,4700
4,2,2,10,0.33,60.9,54.0,4.47,4.52,2.73,588
1,5,3,5,2.14,63.8,57.0,8.17,8.14,5.2,14452
3,2,5,11,0.3,61.1,59.0,4.32,4.29,2.63,776
2,1,5,8,0.53,60.9,56.0,5.27,5.28,3.21,1786
3,4,5,7,2.02,62.7,53.0,8.02,7.95,0.0,18207
2,6,4,1,0.72,62.7,57.0,5.71,5.74,3.59,2006
