cut,color,clarity,city,carat,depth,table,x,y,z,price
2,2,5,3,1.5,61.4,55.0,7.35,7.44,4.54,14242
4,0,5,3,1.02,62.7,58.0,6.35,6.44,4.01,6974
4,0,5,3,1.01,63.3,58.0,6.35,6.38,4.03,6794
3,3,5,3,0.7,60.9,60.0,5.72,5.68,3.47,2657
3,3,5,6,0.67,61.0,61.0,5.66,5.61,3.44,2050
3,3,5,7,0.73,61.4,59.0,5.83,5.76,3.56,2770
2,4,2,8,0.31,61.5,55.0,4.39,4.42,2.71,464
2,4,2,8,0.35,61.9,55.0,4.54,4.57,2.82,541
2,4,2,6,0.3,61.7,56.0,4.33,4.35,2.68,465
0,5,0,3,0.9,67.2,60.0,5.96,5.88,3.98,1786
0,4,0,1,1.29,67.7,62.0,6.69,6.59,4.5,2596
2,1,7,1,0.3,61.7,55.0,4.31,4.28,2.65,1013
2,4,3,10,1.25,61.2,57.0,6.93,6.89,4.23,5810
2,4,3,10,1.2,61.0,57.0,6.84,6.9,4.19,5610
2,4,3,10,1.3,61.1,57.0,7.09,7.04,4.32,6552
3,2,5,0,0.9,62.7,54.0,6.13,6.11,3.84,4229
3,3,3,1,0.71,62.0,55.0,5.77,5.71,3.56,2362
3,3,3,1,0.8,62.1,55.0,5.96,5.9,3.68,2484
3,5,6,3,0.92,62.4,59.0,6.17,6.14,3.84,3932
3,4,5,4,0.91,61.9,59.0,6.18,6.23,3.84,4201
3,4,5,3,0.82,62.6,59.0,5.99,5.93,3.73,2939
2,1,7,4,0.3,61.8,56.0,4.33,4.31,2.67,1013
2,1,7,4,0.31,61.6,56.0,4.39,4.35,2.69,1074
2,1,7,4,0.32,61.5,56.0,4.41,4.44,2.72,1010
2,6,2,6,1.22,62.3,55.0,6.91,6.83,4.28,5192
1,0,2,12,0.9,63.9,57.0,6.1,6.04,3.88,3689
1,0,2,12,0.9,63.8,58.0,6.09,6.13,3.9,4193
1,0,2,12,1.0,64.1,57.0,6.32,6.29,4.04,6020
2,3,3,3,1.04,62.4,54.0,6.49,6.53,4.06,5044
2,3,3,3,1.06,62.5,55.0,6.55,6.51,4.08,4238
2,3,3,1,1.03,62.8,54.0,6.51,6.46,4.07,4557
4,3,6,10,0.3,63.2,58.0,4.25,4.23,2.68,1013
4,3,6,10,0.3,62.7,59.0,4.22,4.27,2.66,789
4,3,5,10,0.31,63.1,58.0,4.35,4.3,2.73,698
1,4,3,3,0.3,63.9,56.0,4.24,4.27,2.72,368
1,4,3,1,0.32,63.8,56.0,4.36,4.38,2.79,403
1,4,3,2,0.4,63.8,57.0,4.67,4.7,2.99,561
4,5,5,1,0.72,63.3,55.0,5.7,5.74,3.62,2337
4,5,4,1,1.0,63.3,55.0,6.39,6.34,4.03,4516
3,1,7,8,1.09,59.9,59.0,6.73,6.7,4.02,10111
2,2,6,12,0.31,62.1,56.0,4.35,4.38,2.71,897
2,2,6,12,0.31,62.1,56.0,4.38,4.35,2.71,959
2,2,6,12,0.33,61.8,57.0,4.44,4.46,2.75,955
4,4,1,0,0.33,61.2,56.0,4.46,4.5,2.74,838
4,4,2,0,0.31,61.1,55.0,4.35,4.39,2.67,446
2,4,4,7,0.9,60.9,56.0,6.25,6.27,3.81,5013
2,4,4,6,0.72,61.6,55.0,5.76,5.8,3.56,3133
2,4,4,7,0.71,61.8,55.0,5.72,5.77,3.55,3229
3,2,7,8,1.01,59.9,58.0,6.54,6.49,3.9,8905
2,0,2,2,0.32,60.8,57.0,4.44,4.41,2.69,756
2,0,2,3,0.34,60.4,57.0,4.53,4.51,2.73,803
2,0,1,3,0.31,61.1,56.0,4.42,4.39,2.69,1310
4,4,2,10,0.31,61.4,55.0,4.36,4.44,2.7,446
4,3,2,10,0.31,62.8,55.0,4.32,4.38,2.73,462
4,1,4,3,1.11,61.6,57.0,6.59,6.63,4.07,8852
4,1,3,3,1.07,61.7,58.0,6.54,6.56,4.04,5304
4,1,5,2,1.01,61.6,58.0,6.43,6.49,3.98,6754
1,3,3,10,1.01,63.4,57.0,6.32,6.37,4.02,3852
1,3,3,9,1.0,64.0,55.0,6.3,6.26,4.02,3941
1,4,3,10,1.05,63.9,56.0,6.44,6.37,4.09,3822
2,1,5,12,0.3,62.1,55.0,4.3,4.33,2.68,658
2,1,5,12,0.3,62.1,55.0,4.32,4.28,2.67,844
0,4,2,11,0.82,64.9,58.0,5.82,5.77,3.76,3057
0,4,2,12,0.7,64.5,59.0,5.54,5.51,3.56,2176
4,0,3,4,0.5,63.1,56.0,5.05,4.96,3.16,1015
4,0,2,4,0.52,63.2,57.0,5.11,5.15,3.24,1446
3,2,2,1,0.31,62.7,58.0,4.33,4.31,2.71,663
3,2,2,1,0.37,62.5,58.0,4.57,4.52,2.84,791
3,2,2,3,0.35,62.3,58.0,4.49,4.53,2.81,583
2,2,3,7,1.04,62.4,56.0,6.4,6.48,4.02,4486
2,2,3,7,1.01,62.5,55.0,6.4,6.39,4.0,4497
2,3,6,5,0.57,61.9,57.0,5.31,5.35,3.3,2217
2,3,6,5,0.51,61.0,57.0,5.17,5.19,3.16,1933
2,3,6,5,0.54,61.3,56.0,5.25,5.27,3.23,2041
3,3,2,0,1.04,62.6,55.0,6.49,6.42,4.04,4948
3,3,2,0,0.91,62.5,56.0,6.3,6.18,3.9,3262
3,2,2,1,1.02,62.5,56.0,6.44,6.35,4.0,4884
2,1,4,12,0.32,61.4,55.0,4.42,4.44,2.72,713
2,1,4,12,0.28,61.4,56.0,4.2,4.24,2.59,487
2,1,4,11,0.27,61.6,55.0,4.18,4.16,2.57,603
2,6,5,5,0.81,62.1,56.0,5.94,5.97,3.7,2455
2,6,5,7,0.82,61.6,56.0,6.0,6.04,3.71,2741
1,5,4,3,1.5,57.2,62.0,7.64,7.61,4.36,9702
3,3,5,9,0.32,60.7,58.0,4.42,4.38,2.67,720
3,3,5,9,0.34,61.6,58.0,4.51,4.45,2.76,765
3,3,5,8,0.34,61.0,58.0,4.46,4.49,2.73,596
4,0,4,1,0.4,63.1,55.0,4.7,4.74,2.98,967
4,0,4,2,0.36,62.8,55.0,4.52,4.55,2.85,793
4,1,4,0,0.41,63.4,55.0,4.7,4.73,2.99,1160
2,0,1,10,0.51,62.1,55.0,5.12,5.13,3.19,3446
2,0,2,10,0.53,62.3,56.0,5.18,5.15,3.22,1683
3,2,2,3,0.95,62.9,59.0,6.24,6.13,3.89,4682
3,2,2,4,0.97,62.7,59.0,6.31,6.28,3.95,4481
2,4,3,5,0.72,61.3,56.0,5.77,5.75,3.53,2393
2,0,2,5,0.4,63.0,57.0,4.7,4.66,2.95,924
2,0,2,6,0.36,62.5,56.0,4.57,4.55,2.85,851
2,0,2,5,0.32,62.8,56.0,4.42,4.37,2.76,756
3,0,5,5,1.01,60.4,58.0,6.57,6.47,3.94,7032
3,1,5,7,1.27,61.2,59.0,7.02,6.97,4.28,9086
3,1,5,7,1.23,61.7,57.0,6.87,6.84,4.23,9037
3,3,2,9,1.41,59.5,59.0,7.35,7.3,4.36,8758
3,3,4,3,1.62,60.7,58.0,7.62,7.54,4.6,14447
3,3,4,1,1.56,60.9,58.0,7.49,7.53,4.57,14139
3,3,5,3,1.53,61.3,58.0,7.48,7.4,4.56,12228
2,1,5,0,0.35,62.0,55.0,4.52,4.54,2.81,767
2,1,5,0,0.32,62.0,55.0,4.41,4.37,2.72,804
2,1,5,0,0.32,62.2,55.0,4.36,4.38,2.72,702
3,4,3,11,1.1,62.6,57.0,6.6,6.56,4.12,4558
3,3,3,11,1.01,62.9,57.0,6.39,6.33,4.0,3750
3,4,2,11,1.14,63.0,57.0,6.7,6.65,4.2,4654
2,6,4,3,0.78,61.9,57.0,5.88,5.91,3.65,2365
2,5,4,3,0.71,61.3,57.0,5.73,5.76,3.52,2965
4,2,6,1,0.29,60.5,57.0,4.31,4.34,2.61,731
4,2,6,2,0.25,60.8,57.0,4.08,4.1,2.48,633
4,3,6,1,0.28,60.7,56.0,4.27,4.29,2.6,586
2,0,2,1,0.7,62.5,56.0,5.67,5.73,3.56,2612
2,0,2,1,0.71,62.3,56.0,5.72,5.7,3.56,3316
4,3,6,12,0.33,61.2,57.0,4.4,4.44,2.71,795
3,3,5,8,0.67,61.0,57.0,5.68,5.63,3.45,2050
3,3,5,9,0.73,60.3,57.0,5.88,5.82,3.53,2581
3,4,5,9,0.7,60.8,58.0,5.71,5.68,3.46,2218
2,2,6,2,0.3,62.5,57.0,4.26,4.29,2.67,814
2,3,2,9,0.71,61.4,57.0,5.76,5.8,3.55,2136
2,3,2,9,0.8,60.8,57.0,6.02,6.05,3.67,2699
2,3,2,9,0.7,61.1,57.0,5.72,5.77,3.51,2312
2,4,2,3,1.1,62.2,55.0,6.66,6.62,4.13,5636
2,4,2,3,1.01,62.3,55.0,6.46,6.45,4.02,5029
2,4,2,3,1.01,62.6,55.0,6.41,6.44,4.02,5126
2,2,7,5,0.24,62.6,57.0,3.93,3.96,2.47,552
2,2,7,5,0.32,61.9,57.0,4.39,4.36,2.71,1008
2,3,7,5,0.3,62.7,57.0,4.26,4.29,2.68,684
3,3,4,1,0.31,62.2,56.0,4.36,4.32,2.7,802
3,3,4,1,0.35,62.6,56.0,4.52,4.49,2.82,845
3,4,3,1,0.32,61.8,55.0,4.42,4.35,2.71,517
2,4,2,12,1.21,60.7,57.0,6.85,6.89,4.17,7810
2,4,2,11,1.14,60.3,57.0,6.79,6.85,4.11,4789
2,4,2,10,1.21,61.1,57.0,6.91,6.83,4.2,6180
4,1,3,5,0.34,62.9,56.0,4.45,4.48,2.81,477
4,1,4,6,0.3,63.0,57.0,4.25,4.29,2.69,568
4,1,3,7,0.36,62.4,58.0,4.54,4.56,2.84,471
2,3,5,12,1.04,61.8,56.0,6.5,6.47,4.01,6290
3,5,3,8,1.02,61.2,59.0,6.51,6.46,3.97,3856
3,5,3,6,1.11,61.5,58.0,6.61,6.65,4.08,4120
3,5,3,8,1.2,61.5,58.0,6.82,6.77,4.18,4838
4,6,5,11,1.01,59.3,59.0,6.5,6.58,3.88,4120
4,6,5,10,1.21,59.9,59.0,6.86,6.92,4.13,4754
4,3,7,3,1.22,59.3,58.0,6.97,6.99,4.14,9706
4,2,7,3,1.11,59.4,58.0,6.74,6.79,4.02,11650
4,2,7,3,1.24,59.0,58.0,6.98,7.03,4.13,11234
1,0,2,1,1.01,63.9,62.0,6.25,6.31,4.01,5055
3,2,5,10,1.01,61.5,58.0,6.41,6.46,3.96,6244
2,5,3,1,1.51,61.8,57.0,7.43,7.36,4.57,7577
2,5,3,1,1.59,61.6,57.0,7.56,7.51,4.64,7978
2,5,3,2,1.6,61.9,57.0,7.48,7.51,4.64,8377
3,1,5,10,0.36,61.3,60.0,4.59,4.55,2.8,1013
4,3,5,5,1.01,60.0,57.0,6.53,6.6,3.94,5886
4,4,5,3,1.03,59.9,59.0,6.5,6.52,3.9,5620
3,2,2,12,0.36,60.2,58.0,4.6,4.63,2.78,576
3,1,2,12,0.34,59.3,58.0,4.59,4.55,2.71,765
3,1,2,12,0.34,59.3,58.0,4.59,4.55,2.71,612
4,2,2,9,0.9,61.6,58.0,6.12,6.26,3.81,4074
4,2,2,9,0.93,61.1,58.0,6.26,6.3,3.84,4534
2,0,4,12,0.53,61.5,55.0,5.19,5.22,3.2,1813
2,0,4,10,0.55,61.7,55.0,5.25,5.26,3.24,1890
2,0,4,12,0.55,61.3,56.0,5.28,5.32,3.25,2251
3,3,3,5,1.01,62.0,58.0,6.41,6.37,3.96,4327
3,3,3,6,1.0,62.2,57.0,6.29,6.25,3.9,3998
4,0,2,1,0.75,63.2,56.0,5.8,5.75,3.65,2760
4,0,2,0,0.71,63.2,58.0,5.65,5.68,3.58,2681
4,0,3,0,0.8,63.7,57.0,5.87,5.9,3.75,2708
3,6,4,9,0.34,61.7,58.0,4.47,4.41,2.74,574
3,6,4,9,0.32,61.7,58.0,4.38,4.4,2.71,421
2,2,2,4,1.04,62.1,56.0,6.54,6.47,4.04,4426
2,2,2,3,1.0,61.9,56.0,6.41,6.36,3.95,5292
2,1,5,6,0.57,61.8,56.0,5.29,5.33,3.28,1851
2,1,5,7,0.58,61.9,56.0,5.38,5.35,3.32,1984
2,1,5,6,0.53,62.0,56.0,5.29,5.2,3.25,1956
4,4,4,9,0.7,60.3,63.0,5.73,5.77,3.47,2279
2,4,3,3,1.08,59.3,57.0,6.71,6.74,3.99,4455
2,4,3,1,1.02,58.8,57.0,6.61,6.55,3.87,3142
2,4,3,4,1.07,59.2,57.0,6.7,6.64,3.95,4314
1,0,3,5,1.01,57.6,62.0,6.56,6.66,3.81,4260
3,4,2,1,1.4,60.5,60.0,7.22,7.16,4.35,8624
3,4,2,0,1.52,60.1,60.0,7.45,7.39,4.46,9959
3,4,2,1,1.51,60.6,59.0,7.45,7.41,4.5,10519
3,1,2,8,0.72,62.1,58.0,5.73,5.76,3.57,2831
3,1,2,7,0.72,62.1,58.0,5.72,5.69,3.54,2385
3,1,2,8,0.71,61.8,59.0,5.75,5.7,3.54,2817
1,1,3,1,1.01,63.9,58.0,6.31,6.37,4.05,3546
1,1,3,1,1.01,63.7,58.0,6.36,6.32,4.04,4751
1,1,2,0,1.01,64.3,59.0,6.23,6.28,4.02,5379
4,5,2,7,1.56,61.3,57.0,7.48,7.54,4.6,9494
4,6,2,7,1.56,59.6,58.0,7.55,7.59,4.51,7424
3,6,2,7,1.51,60.6,57.0,7.46,7.38,4.5,7255
3,3,0,10,1.01,59.4,61.0,6.51,6.45,3.85,3348
3,4,0,9,1.01,58.4,60.0,6.53,6.48,3.8,2206
3,4,0,9,0.98,59.6,60.0,6.61,6.48,3.89,2046
3,1,3,9,2.57,61.3,60.0,8.82,8.73,5.38,17116
3,3,3,11,2.13,60.7,60.0,8.37,8.27,5.05,16931
4,0,5,4,1.0,62.6,58.0,6.31,6.38,3.97,6762
4,0,5,6,1.13,62.9,58.0,6.59,6.63,4.16,8561
3,2,2,3,1.52,62.6,59.0,7.27,7.36,4.58,11637
3,1,5,4,0.7,60.9,59.0,5.71,5.68,3.47,2697
3,1,5,4,0.83,61.3,59.0,6.08,6.02,3.71,3625
0,4,2,10,1.02,56.9,58.0,6.64,6.75,3.81,4935
2,3,7,10,1.1,61.0,56.0,6.69,6.73,4.09,9856
2,3,7,10,1.02,61.1,57.0,6.48,6.51,3.97,7898
3,3,6,1,0.41,59.9,59.0,4.83,4.79,2.88,1230
3,3,6,2,0.39,60.4,59.0,4.72,4.75,2.86,1095
3,3,5,1,0.41,59.9,59.0,4.86,4.82,2.9,1061
3,1,7,3,0.3,61.3,59.0,4.32,4.3,2.64,1013
3,1,7,3,0.3,61.4,59.0,4.32,4.34,2.66,789
2,0,5,2,0.34,62.4,53.0,4.49,4.52,2.81,805
2,0,5,3,0.32,62.1,54.0,4.46,4.4,2.75,972
2,0,5,3,0.31,62.1,54.0,4.41,4.35,2.72,942
3,0,3,7,1.0,58.3,61.0,6.59,6.54,3.83,4626
3,0,2,10,1.01,58.1,61.0,6.66,6.59,3.85,5147
0,2,3,4,1.71,64.9,57.0,7.51,7.41,4.84,8714
0,2,3,4,1.51,65.4,56.0,7.2,7.08,4.67,5919
0,0,3,3,1.72,64.6,58.0,7.53,7.46,4.84,8264
4,3,5,5,0.39,59.8,61.0,4.72,4.75,2.83,734
4,3,5,4,0.33,59.4,61.0,4.49,4.53,2.68,579
2,3,1,8,0.33,61.3,57.0,4.42,4.46,2.72,984
2,3,1,8,0.27,61.2,57.0,4.17,4.2,2.56,627
2,3,1,8,0.32,61.1,57.0,4.41,4.43,2.7,918
2,1,3,10,1.0,62.0,57.0,6.37,6.41,3.96,4623
2,1,3,11,1.0,61.9,56.0,6.39,6.43,3.97,4766
2,1,3,11,1.01,62.2,56.0,6.42,6.45,4.0,4788
4,3,2,9,0.7,62.8,57.0,5.62,5.66,3.54,2276
4,3,2,7,0.7,62.1,56.0,5.64,5.67,3.51,2175
4,3,2,9,0.7,61.9,56.0,5.68,5.73,3.53,2042
4,4,3,10,2.01,63.2,59.0,8.04,8.0,5.07,12229
4,4,3,11,2.05,63.1,58.0,8.05,8.0,5.07,12401
4,4,3,10,2.02,62.3,58.0,7.97,8.04,4.99,15064
3,4,3,10,1.53,61.5,60.0,7.46,7.39,4.56,6512
3,5,3,9,1.5,62.5,61.0,7.29,7.24,4.54,7526
2,2,3,8,0.54,62.2,56.0,5.21,5.24,3.25,1065
2,2,3,9,0.72,61.8,57.0,5.75,5.78,3.56,2456
2,2,3,10,0.72,62.0,57.0,5.68,5.64,3.51,1743
2,5,2,10,1.01,60.2,59.0,6.54,6.49,3.92,4241
2,5,2,10,1.14,60.8,58.0,6.71,6.74,4.09,5096
3,4,3,0,1.0,59.6,62.0,6.52,6.41,3.85,3640
3,4,3,1,1.0,59.1,62.0,6.5,6.47,3.83,3640
3,6,3,10,2.2,60.9,60.0,8.42,8.34,5.1,13065
3,6,3,12,2.14,61.5,59.0,8.3,8.25,5.11,13326
2,2,6,2,0.43,62.3,55.0,4.88,4.85,3.03,1422
2,2,6,0,0.4,61.9,55.0,4.75,4.78,2.95,1168
2,2,6,0,0.37,62.0,55.0,4.6,4.63,2.86,1049
4,5,5,10,1.51,63.0,60.0,7.25,7.3,4.58,8952
4,4,5,10,1.51,63.5,60.0,7.27,7.24,4.61,10822
3,1,6,9,0.32,60.5,58.0,4.42,4.47,2.69,954
3,1,7,7,0.47,60.5,58.0,5.05,5.0,3.04,1833
3,1,6,10,0.33,60.1,58.0,4.51,4.47,2.7,1052
2,3,7,10,0.53,61.8,58.0,5.18,5.2,3.21,1941
2,3,7,10,0.52,62.1,57.0,5.13,5.15,3.19,1835
2,3,7,10,0.52,62.1,57.0,5.13,5.17,3.2,1911
4,1,2,7,0.76,63.2,57.0,5.8,5.75,3.65,2613
4,1,2,7,0.73,63.2,58.0,5.71,5.74,3.62,2679
4,1,2,5,0.7,62.9,57.0,5.6,5.66,3.54,2349
1,1,2,1,0.41,63.5,55.0,4.73,4.75,3.01,654
0,1,2,0,1.0,57.4,61.0,6.53,6.63,3.78,4844
0,2,2,3,1.0,56.5,60.0,6.62,6.66,3.75,4679
1,1,2,0,1.01,56.9,61.0,6.65,6.6,3.77,4928
2,3,4,3,1.34,62.7,57.0,7.04,7.1,4.43,9890
2,3,4,3,1.51,62.8,56.0,7.29,7.24,4.56,13811
2,3,4,1,1.34,62.7,57.0,7.1,7.04,4.43,10070
3,2,3,3,0.7,60.6,57.0,5.81,5.74,3.5,1806
3,4,5,10,1.23,60.6,59.0,6.94,6.89,4.19,6577
3,4,5,10,1.22,60.8,59.0,6.93,6.86,4.19,7310
1,1,3,2,1.07,60.0,62.0,6.57,6.62,3.96,4453
1,0,3,2,1.07,61.0,62.0,6.6,6.68,4.05,4710
1,1,2,1,1.0,59.3,61.0,6.42,6.53,3.84,4916
4,3,4,7,1.01,62.3,60.0,6.35,6.49,4.0,6368
4,2,3,7,0.92,62.1,59.0,6.21,6.26,3.87,3854
4,2,2,4,1.0,62.5,56.0,6.38,6.42,4.0,4643
2,2,2,10,0.54,61.5,55.0,5.25,5.28,3.24,1327
2,2,2,12,0.51,61.1,55.0,5.22,5.16,3.17,1593
2,2,2,11,0.55,61.7,56.0,5.3,5.26,3.25,1718
3,2,3,0,1.24,62.8,60.0,6.84,6.82,4.29,5583
4,1,5,12,0.51,61.3,60.0,5.11,5.16,3.15,1656
4,1,5,12,0.55,62.3,61.0,5.16,5.21,3.23,1669
2,4,5,4,1.51,62.4,56.0,7.33,7.28,4.56,12219
2,5,5,10,2.18,62.0,57.0,8.35,8.24,5.14,13769
2,5,7,11,0.41,61.7,56.0,4.8,4.77,2.95,1061
2,5,7,10,0.41,61.7,56.0,4.77,4.8,2.95,827
2,5,7,11,0.46,61.4,57.0,4.96,5.0,3.06,1006
3,3,4,10,0.36,59.7,59.0,4.61,4.64,2.76,726
3,3,4,7,0.32,59.2,59.0,4.45,4.47,2.64,645
3,3,4,11,0.33,59.2,59.0,4.54,4.51,2.68,854
4,5,5,12,0.9,62.4,58.0,6.12,6.16,3.83,3398
3,0,2,10,0.71,59.7,59.0,5.8,5.82,3.47,2913
3,0,2,10,1.0,60.3,59.0,6.44,6.47,3.89,5775
2,2,7,1,1.09,62.5,55.0,6.52,6.6,4.1,9668
2,2,7,1,1.14,62.7,55.0,6.7,6.6,4.17,9316
2,2,7,0,1.17,61.9,54.0,6.76,6.82,4.2,10351
4,1,5,5,0.53,60.1,60.0,5.21,5.28,3.15,1612
4,1,5,4,0.5,60.2,60.0,5.13,5.17,3.1,1561
1,2,5,10,0.31,63.7,59.0,4.31,4.26,2.73,749
1,3,5,9,0.3,63.5,58.0,4.24,4.29,2.71,456
2,4,6,10,0.34,62.0,54.0,4.48,4.46,2.77,995
2,4,6,10,0.3,61.8,55.0,4.34,4.37,2.69,665
2,4,6,10,0.3,62.2,55.0,4.3,4.32,2.68,665
1,2,3,7,0.61,62.5,65.0,5.36,5.29,3.33,3807
2,4,4,1,0.5,61.1,56.0,5.1,5.14,3.13,1637
2,4,4,3,0.51,62.0,56.0,5.14,5.17,3.2,1668
3,3,4,6,0.73,63.0,57.0,5.75,5.67,3.6,2683
3,3,4,6,0.7,62.6,58.0,5.64,5.61,3.52,2648
3,4,3,9,0.79,62.8,57.0,5.91,5.88,3.7,2370
4,2,3,8,1.0,61.6,62.0,6.3,6.37,3.9,4255
4,2,3,9,1.0,61.1,61.0,6.35,6.38,3.89,4372
2,6,2,2,2.05,60.3,60.0,8.17,8.24,4.95,14037
4,2,2,10,1.01,63.2,56.0,6.32,6.37,4.01,5107
4,2,2,10,1.01,62.7,56.0,6.37,6.39,4.0,4812
4,2,2,8,1.02,62.8,55.0,6.4,6.43,4.03,5301
4,1,2,2,0.75,63.4,57.0,5.77,5.75,3.65,2698
4,1,2,2,0.7,63.2,57.0,5.63,5.61,3.55,2518
4,2,2,11,0.56,60.0,57.0,5.41,5.38,3.24,1679
4,1,2,12,0.54,60.2,58.0,5.23,5.37,3.19,1358
4,4,2,6,0.3,62.9,57.0,4.22,4.27,2.67,432
4,1,3,5,1.53,63.1,59.0,7.38,7.21,4.61,8654
4,2,4,6,1.36,62.7,60.0,7.05,7.02,4.41,11946
4,1,3,3,1.61,63.0,59.9,7.42,7.45,4.68,10891
3,1,5,3,0.79,62.1,59.0,5.9,5.86,3.65,3628
3,1,5,3,0.71,62.3,58.0,5.69,5.65,3.53,2817
3,1,5,3,0.71,62.4,60.0,5.66,5.68,3.54,2590
2,0,5,3,0.71,62.7,57.0,5.7,5.75,3.59,3212
2,0,5,1,0.73,62.0,56.0,5.74,5.78,3.57,3440
2,0,5,1,0.74,62.2,56.0,5.79,5.81,3.61,3454
2,2,2,3,0.58,62.2,57.0,5.37,5.33,3.33,1705
2,3,7,7,0.32,62.0,55.0,4.44,4.4,2.74,936
2,3,7,5,0.33,61.5,55.0,4.47,4.51,2.76,713
3,4,3,11,0.35,61.6,58.0,4.49,4.54,2.78,441
3,3,3,9,0.32,62.3,58.0,4.42,4.37,2.74,540
3,4,4,10,0.33,61.9,58.0,4.45,4.43,2.75,743
3,2,3,3,1.2,61.9,59.0,6.86,6.74,4.21,5699
3,2,3,3,1.07,61.8,59.0,6.53,6.57,4.05,4560
3,3,5,4,1.01,59.8,61.0,6.53,6.44,3.88,5620
3,4,5,3,0.91,59.6,60.0,6.29,6.25,3.74,3853
2,3,6,3,0.31,60.8,56.0,4.36,4.39,2.66,816
2,3,6,2,0.33,60.8,56.0,4.42,4.46,2.7,868
2,3,6,3,0.32,60.2,56.0,4.49,4.45,2.69,1080
4,0,2,2,0.7,62.3,58.0,5.69,5.73,3.56,2804
4,0,2,3,0.73,62.2,57.0,5.74,5.78,3.58,2197
4,0,2,2,0.9,62.3,58.0,6.14,6.16,3.83,4497
3,4,5,11,0.32,61.0,60.0,4.41,4.35,2.67,648
3,2,4,0,1.0,62.6,58.0,6.37,6.4,4.0,7114
3,2,4,1,1.2,62.3,58.0,6.78,6.71,4.2,8580
3,2,4,2,1.02,61.9,58.0,6.45,6.5,4.01,7351
4,2,2,10,0.92,62.2,55.0,6.19,6.26,3.87,4621
4,1,2,12,0.94,62.4,56.0,6.24,6.27,3.9,4661
4,2,2,11,0.9,63.1,56.0,6.17,6.12,3.88,4103
1,1,2,6,1.51,63.5,57.0,7.23,7.28,4.61,10696
1,1,2,3,1.6,63.6,58.0,7.38,7.44,4.71,12467
1,1,2,4,1.52,63.5,58.0,7.29,7.36,4.65,11075
1,1,3,1,1.0,61.5,61.0,6.35,6.43,3.93,4258
1,1,3,3,1.04,62.3,62.0,6.4,6.44,4.0,4290
1,1,3,1,0.9,61.6,61.0,6.12,6.16,3.78,3595
3,2,2,7,0.7,62.1,58.0,5.7,5.64,3.52,2527
3,2,2,7,0.7,61.9,58.0,5.69,5.65,3.51,2319
3,2,2,7,0.7,61.9,58.0,5.69,5.74,3.54,2230
3,2,6,1,0.39,59.7,58.0,4.75,4.73,2.83,1290
3,1,5,3,0.33,61.0,60.0,4.47,4.42,2.71,928
3,1,5,3,0.34,60.9,60.0,4.49,4.51,2.74,745
3,1,5,1,0.36,61.3,60.0,4.59,4.54,2.8,1013
4,2,3,11,1.02,60.4,60.0,6.49,6.53,3.93,4162
4,2,2,10,1.0,60.3,61.0,6.38,6.43,3.86,4620
4,1,3,10,1.0,60.6,61.0,6.39,6.44,3.89,4312
4,5,3,3,1.5,63.2,52.0,7.28,7.24,4.59,6115
4,5,4,5,1.53,62.8,55.0,7.35,7.4,4.63,10602
4,5,2,1,1.5,63.1,54.0,7.34,7.31,4.62,8408
2,2,4,3,0.5,62.5,57.0,5.09,5.06,3.17,1838
2,2,4,1,0.54,62.5,56.0,5.18,5.22,3.25,1819
2,2,5,2,0.5,62.5,57.0,5.07,5.11,3.18,1436
3,4,2,4,1.28,62.1,62.0,6.88,6.83,4.26,6210
3,4,2,5,1.21,61.6,61.0,6.88,6.83,4.22,6505
3,3,3,4,1.22,61.6,62.0,6.79,6.75,4.17,5226
3,3,6,11,1.53,60.6,58.0,7.49,7.45,4.53,16601
3,3,5,10,1.51,61.1,58.0,7.42,7.38,4.45,13828
4,4,2,10,0.7,62.9,56.0,5.64,5.68,3.56,2048
4,3,2,10,0.54,63.2,56.0,5.19,5.16,3.27,1389
2,3,7,12,0.4,61.6,56.0,4.76,4.79,2.94,931
2,3,7,11,0.41,61.3,56.0,4.77,4.76,2.92,1076
2,3,7,12,0.33,61.5,56.0,4.45,4.49,2.75,752
1,4,4,4,0.7,59.4,62.0,5.71,5.74,3.4,2421
1,4,4,5,0.51,59.4,61.9,5.18,5.2,3.08,1376
1,5,5,2,0.79,58.5,62.0,5.99,6.04,3.52,2451
1,5,3,5,2.14,63.8,57.0,8.17,8.14,5.2,14452
2,6,3,7,2.22,62.8,57.0,8.33,8.29,5.22,13703
2,6,3,7,2.29,62.8,56.0,8.36,8.39,5.25,14500
2,1,6,11,0.31,61.7,56.0,4.38,4.41,2.71,890
2,1,6,11,0.3,61.8,56.0,4.3,4.31,2.66,895
2,2,4,10,0.51,62.5,55.0,5.13,5.08,3.19,1836
2,2,4,10,0.51,62.1,56.0,5.13,5.15,3.19,1744
3,4,2,9,2.39,60.6,58.0,8.65,8.58,5.22,16687
3,3,3,6,2.29,60.1,58.0,8.63,8.58,5.17,13711
3,5,2,7,2.08,60.3,59.0,8.26,8.22,4.97,15065
2,4,5,10,0.36,62.0,55.0,4.58,4.63,2.86,599
2,2,4,11,0.53,62.4,57.0,5.18,5.21,3.24,1832
2,2,4,10,0.58,62.4,57.0,5.36,5.32,3.33,2227
2,2,4,10,0.61,61.9,57.0,5.42,5.46,3.37,2246
4,1,4,7,0.71,62.1,60.0,5.65,5.71,3.53,3192
