cut,color,clarity,city,carat,depth,table,x,y,z,price
3,1,3,8,1.33,62.5,58.0,6.99,7.03,4.38,6963
4,3,6,5,0.77,62.7,54.0,5.84,5.89,3.67,3966
2,1,5,3,0.74,62.7,54.0,5.8,5.77,3.63,2984
2,2,5,10,0.8,62.7,54.0,5.95,5.91,3.72,3369
2,6,2,12,0.76,62.9,54.0,5.82,5.85,3.67,1896
2,2,5,7,0.8,62.7,54.0,5.91,5.95,3.72,3429
4,0,7,4,1.45,62.0,56.0,7.25,7.32,4.52,17545
3,4,5,5,1.29,60.7,61.0,7.1,7.01,4.28,7802
3,3,3,8,1.34,60.1,61.0,7.11,7.06,4.26,4953
3,3,5,8,1.26,60.1,61.0,7.04,6.97,4.21,8113
3,3,3,6,1.0,59.0,62.0,6.52,6.47,3.83,3998
4,4,3,4,1.0,59.1,62.0,6.47,6.5,3.83,3575
1,2,3,5,0.97,59.1,62.0,6.49,6.54,3.85,4182
3,4,3,1,1.0,59.1,62.0,6.5,6.47,3.83,3640
3,3,3,1,1.07,62.5,59.0,6.5,6.47,4.05,3296
3,1,5,1,1.05,62.6,59.0,6.5,6.43,4.05,5645
4,1,5,10,0.38,60.3,58.0,4.67,4.72,2.83,866
3,2,2,0,0.38,60.4,58.0,4.72,4.68,2.84,898
3,1,4,7,0.38,60.2,58.0,4.71,4.66,2.82,1069
4,2,1,1,0.38,60.2,58.0,4.73,4.7,2.84,1284
3,5,5,3,0.38,60.2,58.0,4.75,4.69,2.84,812
4,4,5,12,1.21,62.9,58.0,6.74,6.78,4.25,6673
4,1,2,2,1.21,62.9,58.0,6.78,6.79,4.27,6324
3,6,2,3,1.2,62.8,58.0,6.77,6.7,4.23,4113
4,6,3,10,1.24,62.8,58.0,6.77,6.83,4.27,4789
1,2,2,5,0.42,63.6,57.0,4.7,4.76,3.01,722
1,4,2,9,0.42,63.6,57.0,4.74,4.79,3.03,653
1,2,2,8,0.42,63.6,57.0,4.76,4.7,3.01,926
1,2,2,10,0.4,63.6,57.0,4.67,4.7,2.98,737
3,4,1,6,1.21,62.2,58.0,6.8,6.83,4.24,8294
2,3,2,1,1.2,62.2,58.0,6.77,6.84,4.23,6741
4,2,7,0,1.23,62.2,58.0,6.81,6.86,4.25,11382
4,2,4,11,1.21,62.3,58.0,6.76,6.85,4.24,10009
3,5,3,0,1.22,62.3,58.0,6.8,6.85,4.25,4831
4,6,5,12,0.3,62.2,57.0,4.28,4.3,2.67,357
2,3,6,3,0.3,62.2,57.0,4.28,4.3,2.67,764
2,1,6,6,0.3,62.2,57.0,4.28,4.31,2.67,862
2,4,4,4,0.3,62.2,57.0,4.28,4.31,2.67,545
2,4,6,2,0.3,62.2,57.0,4.28,4.31,2.67,665
3,4,4,11,1.22,62.7,56.0,6.82,6.74,4.25,7105
3,4,2,0,1.2,62.7,56.0,6.78,6.75,4.24,5746
2,2,1,3,0.48,62.1,55.0,5.0,5.05,3.12,2154
4,2,6,10,0.48,62.3,55.0,5.02,5.05,3.13,1914
1,4,5,5,1.01,59.6,64.0,6.53,6.45,3.87,4909
1,5,5,9,1.0,59.7,64.0,6.51,6.45,3.87,4155
1,2,3,1,1.0,59.4,64.0,6.52,6.48,3.86,3259
1,4,7,9,1.0,59.5,64.0,6.44,6.41,3.82,4592
1,5,3,2,1.04,59.9,64.0,6.51,6.45,3.88,2970
3,2,4,0,1.01,61.3,58.0,6.44,6.52,3.97,6999
4,2,4,6,1.02,61.3,58.0,6.46,6.52,3.98,7740
3,2,5,8,1.02,61.3,58.0,6.42,6.54,3.97,6479
3,2,4,1,1.01,61.3,58.0,6.52,6.44,3.97,7127
3,4,4,5,0.7,60.5,58.0,5.77,5.73,3.48,2364
3,2,4,3,0.71,60.5,58.0,5.75,5.72,3.47,2839
2,6,7,4,0.71,60.5,58.0,5.77,5.8,3.5,2162
3,4,4,7,0.7,60.5,58.0,5.73,5.77,3.48,2245
2,4,6,10,0.7,60.5,58.0,5.76,5.81,3.5,2947
2,4,2,11,1.01,61.2,58.0,6.42,6.49,3.95,4943
3,4,2,4,1.01,61.2,58.0,6.43,6.47,3.95,4559
2,2,2,4,0.57,62.2,56.0,5.33,5.31,3.31,1751
2,4,1,4,0.57,62.2,56.0,5.3,5.33,3.3,2195
2,0,5,6,0.56,62.2,56.0,5.28,5.26,3.28,1929
2,1,7,0,1.26,61.1,57.0,7.0,6.98,4.27,14300
2,2,6,12,1.26,61.1,57.0,6.96,6.98,4.26,15247
2,1,3,4,1.26,61.0,57.0,7.03,6.97,4.27,6477
2,3,4,6,1.26,61.2,57.0,7.03,6.95,4.28,9032
2,6,2,1,1.28,61.2,57.0,7.02,6.96,4.28,4967
4,4,3,2,0.92,62.8,59.0,6.14,6.16,3.86,3417
4,1,3,3,0.91,62.8,59.0,6.13,6.16,3.86,3968
4,1,5,9,0.91,62.8,59.0,6.15,6.17,3.87,4823
4,1,3,2,0.91,62.8,59.0,6.1,6.16,3.85,3876
4,6,2,11,0.91,62.8,59.0,6.14,6.19,3.87,2956
3,3,7,1,0.62,59.2,59.0,5.58,5.56,3.3,2399
2,4,1,4,0.61,59.4,59.0,5.55,5.59,3.31,2461
4,0,5,8,0.62,59.0,59.0,5.59,5.66,3.32,2022
4,3,2,10,0.58,59.3,59.0,5.46,5.51,3.25,1408
3,1,3,0,0.63,58.9,59.0,5.64,5.6,3.31,1169
3,0,2,10,0.3,62.3,58.0,4.32,4.28,2.68,709
3,1,2,6,0.3,62.3,58.0,4.32,4.29,2.68,675
3,0,3,10,0.3,62.3,58.0,4.32,4.29,2.68,574
3,0,5,12,0.3,62.3,58.0,4.32,4.29,2.68,911
3,4,6,1,0.3,62.3,58.0,4.32,4.29,2.68,878
2,5,5,3,0.71,62.1,59.0,5.73,5.7,3.55,2315
2,4,5,11,0.71,62.1,59.0,5.73,5.68,3.55,2572
3,1,5,9,0.71,62.1,59.0,5.72,5.68,3.54,2735
4,1,3,9,0.7,62.0,60.0,5.67,5.72,3.53,2257
3,1,2,8,0.7,62.0,60.0,5.72,5.67,3.53,2444
3,1,3,11,0.7,62.0,60.0,5.72,5.67,3.53,2376
3,3,5,5,1.7,61.4,58.0,7.67,7.63,4.7,12681
3,4,7,7,1.7,61.4,58.0,7.66,7.62,4.69,10337
3,5,3,2,1.64,61.3,58.0,7.58,7.62,4.66,8587
3,2,2,6,1.64,61.3,58.0,7.65,7.59,4.67,12821
3,5,3,6,1.64,61.3,58.0,7.62,7.58,4.66,8743
3,4,5,12,0.9,60.4,59.0,6.27,6.24,3.78,4246
3,6,2,4,0.9,60.4,59.0,6.27,6.24,3.78,3141
4,1,3,10,0.91,60.3,59.0,6.28,6.25,3.78,3638
4,1,5,10,0.9,60.4,59.0,6.26,6.3,3.79,4925
3,4,5,10,0.9,60.4,59.0,6.24,6.27,3.78,4321
2,3,6,6,0.35,61.7,55.0,4.54,4.57,2.81,849
2,1,5,8,0.35,61.7,55.0,4.54,4.57,2.81,767
2,2,4,1,0.34,61.7,55.0,4.51,4.53,2.79,764
2,4,1,3,0.34,61.7,55.0,4.5,4.54,2.79,863
2,1,5,3,0.35,61.7,55.0,4.57,4.54,2.81,984
1,1,4,1,0.5,58.2,61.0,5.19,5.22,3.03,1806
2,3,5,10,0.58,61.2,55.0,5.4,5.45,3.32,1558
2,3,4,0,0.59,61.3,55.0,5.42,5.44,3.33,2129
2,4,4,10,0.57,61.3,55.1,5.34,5.42,3.29,1720
2,3,5,12,0.6,61.1,55.0,5.46,5.48,3.34,1930
4,1,7,8,0.27,61.2,60.0,4.16,4.17,2.55,606
3,3,4,1,0.26,61.3,60.0,4.07,4.12,2.51,382
3,3,4,10,0.26,61.3,60.0,4.12,4.07,2.51,491
4,1,6,11,0.28,61.1,60.0,4.17,4.21,2.56,646
3,1,6,1,0.28,61.1,60.0,4.21,4.17,2.56,828
2,3,2,10,0.74,61.3,55.0,5.85,5.86,3.59,2852
2,2,3,12,0.71,61.2,55.0,5.77,5.79,3.54,2365
2,2,2,11,0.71,61.2,55.0,5.76,5.8,3.54,3421
2,2,3,3,0.71,61.6,56.0,5.68,5.74,3.52,2202
2,4,6,12,0.31,61.9,55.0,4.38,4.41,2.72,687
2,2,6,10,0.31,61.9,55.0,4.37,4.42,2.72,801
4,4,1,1,0.62,60.3,59.0,5.52,5.55,3.34,2367
2,0,5,5,0.53,61.7,55.0,5.21,5.23,3.22,1857
3,5,2,3,2.06,60.8,60.0,8.25,8.16,4.99,15494
3,6,3,1,2.03,60.9,60.0,8.21,8.1,4.97,12078
3,6,3,0,2.11,60.7,60.0,8.27,8.2,5.0,12554
3,5,4,10,2.05,60.6,60.0,8.21,8.18,4.97,17640
2,2,3,5,2.1,61.0,60.0,8.22,8.2,5.01,18124
2,3,6,12,0.31,62.5,57.0,4.31,4.36,2.71,816
2,3,4,3,0.31,62.5,57.0,4.34,4.37,2.72,625
4,3,6,0,0.31,62.5,57.0,4.3,4.4,2.72,816
4,0,5,8,0.32,62.5,57.0,4.34,4.39,2.73,758
2,5,4,10,0.3,62.5,57.0,4.29,4.32,2.69,473
4,4,3,0,1.48,62.3,58.0,7.18,7.23,4.49,7244
3,3,4,0,1.46,62.3,58.0,7.25,7.2,4.5,12261
4,6,4,10,1.5,62.2,58.0,7.19,7.27,4.5,8014
4,3,2,2,1.5,62.2,58.0,7.21,7.28,4.51,9515
3,4,2,9,1.42,62.3,58.0,7.15,7.19,4.47,8102
4,4,5,12,1.17,59.6,59.0,6.84,6.88,4.09,5585
4,2,7,9,1.13,59.6,59.0,6.82,6.87,4.08,9539
3,0,2,9,1.2,59.7,59.0,6.91,6.86,4.11,7338
2,4,7,0,1.13,59.7,59.0,6.89,6.77,4.08,7108
4,1,5,3,0.5,63.4,58.0,5.08,5.05,3.21,1583
4,1,5,7,0.5,63.4,58.0,5.06,5.04,3.2,1629
1,2,2,3,0.51,63.6,58.0,5.08,5.05,3.22,1406
3,1,2,9,0.55,60.8,58.0,5.32,5.29,3.22,1698
3,3,5,5,0.56,60.9,58.0,5.36,5.34,3.26,1698
4,2,5,3,1.01,63.6,59.0,6.3,6.34,4.02,6714
3,6,4,11,1.2,59.1,61.0,7.0,6.94,4.12,5107
1,3,5,1,1.21,59.1,61.0,6.95,6.89,4.09,7359
1,5,4,0,1.22,59.2,61.0,7.01,6.95,4.13,6713
3,3,3,5,1.21,58.9,61.0,6.98,6.91,4.09,4976
1,2,3,3,1.25,59.0,61.0,7.01,7.06,4.15,6032
0,2,5,2,0.7,64.5,57.0,5.57,5.53,3.58,2762
2,1,5,3,0.52,61.1,57.0,5.18,5.2,3.17,1689
2,0,0,4,0.52,61.1,57.0,5.18,5.2,3.17,971
2,5,5,8,0.32,63.0,55.0,4.39,4.34,2.75,576
1,6,2,7,0.85,59.2,64.0,6.17,6.13,3.64,2278
1,3,3,4,0.81,59.2,64.0,6.11,6.15,3.63,2474
1,3,4,8,0.77,59.4,64.0,5.97,5.92,3.53,2788
1,1,2,1,0.9,59.8,64.0,6.14,6.21,3.69,4229
1,2,3,10,1.0,59.4,64.0,6.36,6.29,3.76,3858
2,0,5,3,0.52,62.7,53.0,5.17,5.14,3.23,1919
2,4,4,10,0.5,62.6,53.0,5.09,5.14,3.2,1370
1,1,5,5,0.8,63.4,56.0,5.88,5.92,3.74,3273
4,2,4,8,0.78,63.3,56.0,5.84,5.89,3.71,3563
4,6,4,6,0.8,63.4,56.0,5.9,5.87,3.73,2321
4,4,3,1,0.78,63.5,56.0,5.82,5.86,3.71,2265
1,1,2,1,0.79,63.2,56.0,5.83,5.91,3.71,3107
2,2,5,3,1.1,61.4,56.0,6.64,6.68,4.09,7453
3,3,2,0,0.4,59.6,61.0,4.76,4.74,2.83,840
4,3,2,1,0.4,59.6,61.0,4.74,4.76,2.83,655
3,4,3,3,1.23,62.1,61.0,6.86,6.79,4.24,5648
2,4,0,11,1.23,61.9,61.0,6.85,6.79,4.22,3905
4,4,0,5,1.23,61.9,60.6,6.79,6.85,4.22,3835
3,3,5,10,1.2,62.1,61.0,6.74,6.68,4.17,7728
4,3,4,6,1.06,61.7,57.0,6.52,6.56,4.04,7132
2,3,7,10,0.38,62.0,57.0,4.64,4.66,2.89,879
2,1,5,10,0.37,62.0,57.0,4.6,4.63,2.86,811
2,1,7,1,0.38,62.0,57.0,4.61,4.62,2.86,1100
2,3,4,1,0.52,62.3,54.0,5.15,5.18,3.22,1629
2,4,2,10,0.52,62.3,54.0,5.15,5.18,3.22,1074
2,0,5,1,0.52,62.3,54.0,5.14,5.19,3.22,1822
2,3,5,6,0.51,62.3,54.0,5.17,5.12,3.21,1660
2,5,5,10,0.52,62.3,54.0,5.17,5.2,3.23,1152
2,0,3,5,0.53,61.9,55.0,5.24,5.19,3.23,1412
2,1,6,12,0.53,61.9,55.0,5.2,5.21,3.22,2821
2,2,2,6,0.53,61.9,55.0,5.19,5.21,3.22,1639
2,1,5,10,0.54,61.9,55.0,5.24,5.2,3.23,1847
4,0,3,12,1.01,58.3,59.0,6.63,6.67,3.88,4588
1,0,2,3,1.01,58.3,59.0,6.59,6.61,3.85,5747
3,3,2,6,1.03,58.2,59.0,6.7,6.64,3.88,4900
3,0,3,4,1.04,58.2,59.0,6.67,6.62,3.87,4330
2,3,4,6,0.3,62.5,57.0,4.32,4.29,2.69,776
2,2,2,3,0.3,62.5,57.0,4.3,4.31,2.69,475
2,3,4,9,0.3,62.5,57.0,4.29,4.32,2.69,605
2,0,2,8,0.3,62.5,57.0,4.29,4.32,2.69,552
1,1,3,0,0.9,63.2,57.0,6.06,6.15,3.86,3401
1,2,3,2,0.9,63.2,57.0,6.09,6.15,3.87,3267
4,4,5,1,0.88,63.2,57.0,6.08,6.15,3.87,3472
3,1,5,11,0.32,60.5,58.0,4.48,4.44,2.7,900
3,1,6,10,0.32,60.5,58.0,4.47,4.42,2.69,1020
3,3,4,2,0.33,60.5,58.0,4.43,4.49,2.7,666
3,4,3,10,1.11,59.8,60.0,6.75,6.66,4.01,4538
3,2,1,2,1.13,59.8,60.0,6.82,6.76,4.06,12722
3,2,1,7,1.13,59.8,60.0,6.82,6.76,4.06,12549
4,4,3,4,1.1,59.8,60.0,6.7,6.77,4.03,4561
2,1,5,5,0.3,62.3,57.0,4.32,4.29,2.68,844
2,2,1,7,0.3,62.3,57.0,4.29,4.31,2.68,886
2,1,7,10,0.3,62.3,57.0,4.29,4.31,2.68,766
4,3,3,9,0.76,62.0,57.0,5.82,5.86,3.62,2422
2,3,1,8,0.29,60.6,57.0,4.28,4.31,2.6,673
4,1,7,4,0.31,64.2,55.0,4.24,4.3,2.74,721
1,4,4,8,0.31,64.1,55.0,4.25,4.27,2.73,476
4,2,7,5,0.3,64.1,55.0,4.2,4.25,2.71,613
1,5,2,10,0.31,64.3,55.0,4.29,4.27,2.75,488
1,6,2,12,0.3,64.0,55.0,4.25,4.28,2.73,339
2,0,2,6,0.31,62.1,56.0,4.37,4.33,2.7,732
2,0,5,12,0.31,62.1,56.0,4.35,4.34,2.7,942
2,2,4,9,0.31,62.1,56.0,4.35,4.32,2.69,872
2,0,5,3,0.31,62.1,56.0,4.34,4.35,2.7,734
2,5,6,0,0.31,62.1,56.0,4.38,4.35,2.71,732
2,4,7,2,0.31,61.3,56.0,4.37,4.4,2.69,778
2,6,2,9,0.31,61.3,56.0,4.37,4.4,2.69,418
2,3,7,2,0.31,61.3,56.0,4.37,4.41,2.69,687
2,3,1,5,0.31,61.3,56.0,4.38,4.4,2.69,891
2,1,6,12,0.31,61.3,56.0,4.38,4.4,2.69,865
3,1,6,10,0.25,62.9,59.0,4.02,3.99,2.52,740
4,0,7,3,0.24,62.9,59.0,3.95,3.97,2.49,492
4,0,4,6,0.25,63.0,59.0,3.97,4.0,2.51,436
4,2,5,9,0.26,62.9,59.0,4.04,4.07,2.55,453
1,1,5,5,0.24,63.0,59.0,3.96,4.01,2.51,378
3,0,5,6,0.71,58.7,61.0,5.88,5.85,3.44,2968
3,2,2,2,0.74,58.8,61.0,5.88,5.82,3.44,2042
3,5,5,11,0.33,61.0,61.0,4.46,4.43,2.71,594
4,3,2,3,0.32,61.0,61.0,4.38,4.41,2.68,477
3,3,2,5,0.32,61.0,61.0,4.41,4.38,2.68,612
3,2,5,8,0.32,61.0,61.0,4.41,4.38,2.68,828
4,3,7,12,0.32,60.9,61.0,4.39,4.41,2.68,730
4,4,5,0,0.3,62.6,58.0,4.22,4.28,2.66,473
1,0,0,6,1.0,57.8,62.0,6.51,6.47,3.75,2657
3,3,2,4,0.95,58.0,62.0,6.47,6.42,3.74,4426
2,3,4,11,1.32,62.6,56.0,7.05,7.0,4.4,9979
2,2,5,1,1.34,62.5,56.0,7.09,7.05,4.42,7504
1,4,3,12,0.83,63.9,56.0,5.99,5.93,3.81,2337
4,4,2,1,0.86,63.8,56.0,6.02,6.05,3.85,3115
1,3,3,2,0.83,63.7,56.0,5.92,5.95,3.78,2614
1,6,4,2,0.88,64.0,56.0,5.98,5.9,3.8,1964
4,4,2,8,0.8,63.8,56.0,5.85,5.91,3.75,2739
2,4,7,6,0.55,62.1,55.0,5.25,5.28,3.27,1668
2,2,5,10,0.55,62.1,55.0,5.27,5.25,3.26,1871
2,1,5,3,0.36,60.2,56.0,4.65,4.62,2.79,1080
4,3,2,11,0.5,62.8,61.0,4.99,5.01,3.14,1197
3,3,2,1,0.5,62.8,61.0,5.01,4.99,3.14,1286
1,2,5,8,0.5,62.8,61.0,4.94,5.0,3.12,1447
4,0,5,1,0.5,62.9,61.0,4.96,5.03,3.14,1752
0,2,2,8,0.96,60.7,65.0,6.43,6.28,3.86,4849
1,2,3,3,1.0,60.2,65.0,6.38,6.41,3.85,4386
1,1,2,1,0.9,60.8,65.0,6.31,6.18,3.8,3625
1,2,2,1,1.0,60.1,65.0,6.4,6.44,3.86,4679
1,2,7,7,1.01,61.1,65.0,6.38,6.42,3.91,8956
3,1,2,2,1.51,61.5,58.0,7.38,7.33,4.52,12644
2,0,5,8,0.53,60.8,56.0,5.24,5.27,3.2,2067
2,4,6,12,0.53,60.8,56.0,5.24,5.26,3.19,1781
3,0,5,1,0.46,60.9,58.0,4.97,4.94,3.02,1388
3,2,2,8,0.44,60.9,58.0,4.96,4.92,3.01,1023
3,3,6,8,0.45,60.8,58.0,4.92,4.98,3.01,1263
3,3,6,2,0.45,60.8,58.0,4.98,4.92,3.01,1323
1,1,4,7,0.73,63.7,59.0,5.67,5.69,3.62,3146
1,4,2,2,0.72,63.7,59.0,5.68,5.63,3.6,2398
4,2,7,1,0.72,63.6,59.0,5.65,5.7,3.61,3420
4,5,4,11,0.72,63.8,59.0,5.63,5.71,3.62,2441
4,4,3,3,0.7,63.8,59.0,5.6,5.63,3.58,1807
4,0,2,9,0.52,63.3,58.0,5.15,5.12,3.25,1605
4,3,7,9,1.51,62.7,57.0,7.33,7.38,4.61,14938
3,4,5,10,1.55,62.7,57.0,7.42,7.36,4.63,10827
4,3,4,7,1.58,62.8,57.0,7.34,7.4,4.63,13963
3,3,2,5,0.33,61.6,57.0,4.45,4.42,2.73,631
4,2,7,5,0.33,61.6,57.0,4.44,4.46,2.74,801
2,1,5,0,0.33,61.6,57.0,4.44,4.46,2.74,723
2,5,4,5,0.33,61.6,57.0,4.46,4.41,2.73,668
4,5,7,9,0.33,61.6,57.0,4.43,4.45,2.73,552
2,2,3,11,0.73,59.6,56.0,5.89,5.85,3.5,2164
3,3,5,3,0.71,59.8,56.0,5.89,5.81,3.5,2766
2,1,2,12,0.71,59.9,56.0,5.86,5.8,3.49,2704
4,1,2,1,0.74,59.9,56.0,5.89,5.93,3.54,3497
4,5,6,10,0.9,63.4,57.0,6.09,6.12,3.87,3872
4,4,5,4,0.91,63.5,57.0,6.12,6.16,3.9,4012
1,0,2,1,0.9,63.5,57.0,6.11,6.15,3.89,4381
1,1,2,0,0.91,63.5,57.0,6.11,6.14,3.89,4512
4,2,2,4,0.9,63.4,57.0,6.06,6.11,3.86,3699
1,2,2,3,0.4,63.1,58.0,4.66,4.69,2.95,687
4,5,4,0,0.39,63.1,58.0,4.68,4.61,2.93,921
1,5,4,7,0.39,63.1,58.0,4.68,4.61,2.93,737
4,6,4,9,0.4,63.0,58.0,4.66,4.7,2.95,631
3,6,4,7,1.55,62.6,59.0,7.4,7.35,4.62,8749
3,4,3,6,1.53,62.5,59.0,7.4,7.36,4.61,8499
3,4,3,3,1.59,62.6,59.0,7.42,7.4,4.64,9385
3,4,1,10,0.32,60.7,58.0,4.47,4.46,2.71,1116
3,4,5,2,0.32,60.7,58.0,4.43,4.46,2.7,505
3,2,5,3,0.32,60.7,58.0,4.41,4.45,2.69,645
3,1,5,12,0.33,60.7,58.0,4.49,4.47,2.72,928
2,1,5,1,0.33,62.6,57.0,4.42,4.37,2.75,928
2,1,4,5,0.33,62.6,57.0,4.42,4.4,2.76,1002
2,4,5,3,0.4,62.4,56.0,4.69,4.73,2.94,704
3,1,2,6,1.09,62.7,58.0,6.6,6.55,4.12,5237
3,2,2,4,1.09,62.7,58.0,6.56,6.51,4.1,5384
4,5,2,12,1.1,62.7,58.0,6.54,6.58,4.11,4356
3,4,2,2,1.08,62.6,58.0,6.56,6.53,4.1,5171
3,3,5,0,1.1,62.8,58.0,6.6,6.58,4.14,6387
2,1,3,4,0.51,61.0,56.0,5.16,5.2,3.16,1098
2,0,2,4,0.51,61.0,56.0,5.15,5.17,3.15,1431
2,2,2,6,0.5,61.0,56.0,5.15,5.17,3.15,1286
3,4,2,8,0.3,62.9,58.0,4.28,4.24,2.68,554
1,0,2,4,0.33,63.1,55.0,4.42,4.46,2.8,567
4,3,2,10,0.35,63.4,56.0,4.5,4.46,2.84,669
1,4,2,0,0.34,63.3,56.0,4.45,4.46,2.82,490
4,4,2,5,0.34,63.3,56.0,4.46,4.45,2.82,628
4,2,3,11,0.34,63.5,56.0,4.48,4.44,2.83,574
3,0,4,4,1.5,62.8,58.0,7.29,7.26,4.57,16793
4,4,3,10,1.52,62.8,58.0,7.25,7.3,4.57,8408
3,3,7,3,1.5,62.7,58.0,7.28,7.32,4.58,14157
4,6,7,10,1.5,62.9,58.0,7.25,7.31,4.58,8622
3,4,2,4,1.5,62.7,58.0,7.27,7.34,4.58,9768
2,3,1,12,0.31,61.7,56.0,4.38,4.34,2.69,988
2,1,6,4,0.31,61.7,56.0,4.36,4.33,2.68,988
2,1,7,7,0.31,61.7,56.0,4.36,4.33,2.68,1046
2,0,2,1,0.31,61.7,56.0,4.35,4.37,2.69,541
3,6,3,1,2.03,61.6,58.0,8.15,8.12,5.01,12380
3,6,2,5,2.02,61.6,58.0,8.14,8.1,5.0,12431
3,6,3,5,2.03,61.6,58.0,8.12,8.15,5.01,12268
1,1,5,9,0.3,63.3,55.0,4.26,4.3,2.71,526
1,3,6,4,0.3,63.3,55.0,4.26,4.3,2.71,789
1,4,6,12,0.3,63.3,55.0,4.29,4.34,2.73,684
4,0,2,8,0.3,63.3,55.0,4.31,4.28,2.72,709
4,3,6,10,0.3,63.3,55.0,4.3,4.26,2.71,1013
2,6,5,11,0.53,62.6,53.0,5.21,5.24,3.27,1038
2,3,7,3,0.56,62.6,53.0,5.27,5.31,3.31,2148
2,2,5,7,0.51,62.5,53.0,5.12,5.15,3.21,1431
2,4,6,12,0.72,62.2,56.0,5.72,5.75,3.57,2946
2,0,2,10,0.72,62.2,56.0,5.74,5.77,3.58,2804
2,5,5,12,0.72,62.2,56.0,5.69,5.75,3.56,2511
3,4,7,4,0.31,62.6,60.0,4.29,4.33,2.7,625
3,4,4,0,0.31,62.6,60.0,4.32,4.3,2.7,698
3,1,2,1,0.31,62.6,60.0,4.31,4.35,2.71,544
3,3,5,4,0.32,62.6,60.0,4.36,4.33,2.72,720
3,2,4,1,1.62,61.3,57.0,7.6,7.55,4.64,16112
2,2,3,5,1.64,61.4,57.0,7.59,7.55,4.65,10929
2,1,4,12,0.32,61.6,57.0,4.39,4.35,2.69,972
2,1,7,10,0.31,61.6,57.0,4.37,4.33,2.68,1046
4,3,3,1,1.0,63.3,56.0,6.38,6.29,4.01,3920
4,0,3,7,1.0,63.3,56.0,6.38,6.35,4.03,4704
4,5,2,4,1.0,63.2,56.0,6.37,6.31,4.01,4088
3,4,2,12,1.16,61.2,57.0,6.84,6.76,4.16,5554
2,4,3,4,1.2,61.1,57.0,6.9,6.81,4.19,4368
2,3,5,7,0.31,62.4,55.0,4.32,4.3,2.69,698
2,6,2,3,1.74,62.1,54.0,7.73,7.69,4.79,9208
4,2,2,8,1.91,62.2,54.0,7.91,7.97,4.94,17509
4,3,4,1,0.33,62.0,59.0,4.36,4.42,2.72,666
2,0,2,8,1.08,61.3,56.0,6.63,6.72,4.09,6203
2,2,2,3,0.76,62.7,57.0,5.82,5.85,3.66,2607
4,3,2,0,0.77,62.7,57.0,5.79,5.85,3.65,2633
2,3,7,9,1.54,62.5,57.0,7.36,7.3,4.58,15197
2,2,3,11,1.52,62.5,57.0,7.36,7.32,4.59,9533
4,0,4,6,0.7,61.6,58.0,5.67,5.73,3.51,3477
3,3,5,12,0.7,61.6,58.0,5.69,5.73,3.52,2633
2,6,6,6,0.7,61.6,58.0,5.69,5.71,3.51,1945
4,4,6,7,1.01,60.6,56.0,6.5,6.53,3.95,6733
2,3,5,0,1.02,60.6,56.0,6.56,6.52,3.96,6333
3,0,5,4,0.4,61.7,59.0,4.76,4.73,2.93,1050
3,0,5,6,0.4,61.7,59.0,4.75,4.72,2.92,1050
3,3,7,1,0.4,61.7,59.0,4.73,4.76,2.93,982
3,0,5,7,0.4,61.7,59.0,4.73,4.76,2.93,982
3,0,5,10,0.4,61.7,59.0,4.72,4.75,2.92,982
2,1,3,11,1.53,61.0,55.0,7.44,7.5,4.55,10698
2,1,2,10,1.53,61.0,55.0,7.44,7.49,4.55,11470
3,1,7,0,0.31,61.4,58.0,4.33,4.36,2.67,816
2,1,2,10,0.5,61.6,57.0,5.13,5.09,3.15,1415
2,2,3,0,0.5,61.6,57.0,5.14,5.08,3.15,1016
2,0,4,1,0.51,61.6,57.0,5.16,5.13,3.17,2066
4,5,5,10,1.51,63.0,60.0,7.25,7.3,4.58,8952
4,4,7,11,1.52,63.0,60.0,7.25,7.3,4.58,11904
2,0,5,9,1.26,62.5,57.0,6.9,6.85,4.3,8256
4,5,2,12,1.24,62.5,57.0,6.84,6.89,4.29,5046
4,6,2,6,1.25,62.5,57.0,6.83,6.86,4.28,4702
2,6,2,10,1.25,62.4,57.0,6.86,6.92,4.3,5252
2,5,2,3,1.26,62.6,57.0,6.89,6.92,4.32,6597
0,3,5,9,0.4,64.6,55.0,4.62,4.64,2.99,722
1,6,5,3,0.41,64.3,55.0,4.7,4.66,3.01,784
1,6,5,4,0.41,64.3,55.0,4.66,4.7,3.01,606
0,0,2,4,0.4,65.1,55.0,4.63,4.68,3.03,644
1,2,5,9,0.39,64.3,55.0,4.56,4.64,2.96,681
3,3,4,6,1.25,60.0,61.0,7.03,6.92,4.23,8736
3,4,5,11,1.27,60.0,61.0,7.03,6.99,4.26,7503
2,2,7,7,0.36,61.7,57.0,4.58,4.61,2.83,896
2,1,5,1,0.36,61.7,57.0,4.59,4.55,2.82,878
4,5,5,11,0.35,61.7,57.0,4.52,4.56,2.8,491
2,0,7,12,0.36,61.6,57.0,4.56,4.59,2.82,1042
2,5,5,3,0.35,61.7,57.0,4.56,4.52,2.8,630
2,5,2,6,0.7,62.8,56.0,5.64,5.67,3.55,2287
2,6,4,8,0.7,62.8,56.0,5.64,5.66,3.55,2000
3,6,3,12,1.04,62.0,59.0,6.47,6.49,4.02,3603
2,3,5,1,1.04,62.0,59.0,6.43,6.5,4.01,6286
2,2,7,1,0.6,61.5,57.0,5.42,5.45,3.34,3196
