cut,color,clarity,city,carat,depth,table,x,y,z,price
2,0,5,3,0.3,62.2,54.0,4.31,4.28,2.67,911
2,0,7,4,0.58,62.1,57.0,5.32,5.4,3.32,2617
3,0,3,7,1.0,58.3,61.0,6.59,6.54,3.83,4626
3,0,2,10,1.01,58.1,61.0,6.66,6.59,3.85,5147
3,1,3,9,1.01,59.1,60.0,6.57,6.55,3.88,4412
0,2,3,4,1.71,64.9,57.0,7.51,7.41,4.84,8714
0,2,3,4,1.51,65.4,56.0,7.2,7.08,4.67,5919
0,0,3,3,1.72,64.6,58.0,7.53,7.46,4.84,8264
4,3,5,5,0.39,59.8,61.0,4.72,4.75,2.83,734
4,3,6,6,0.35,59.3,61.0,4.58,4.62,2.73,921
2,3,1,8,0.33,61.3,57.0,4.42,4.46,2.72,984
2,3,1,8,0.27,61.2,57.0,4.17,4.2,2.56,627
2,3,1,8,0.32,61.1,57.0,4.41,4.43,2.7,918
2,3,1,7,0.3,61.4,57.0,4.37,4.33,2.67,956
2,3,1,8,0.25,61.1,57.0,4.06,4.07,2.48,582
2,1,3,11,1.01,62.2,56.0,6.42,6.45,4.0,4788
4,3,2,9,0.7,62.8,57.0,5.62,5.66,3.54,2276
4,3,2,7,0.7,62.1,56.0,5.64,5.67,3.51,2175
4,3,2,9,0.7,61.9,56.0,5.68,5.73,3.53,2042
4,4,3,10,2.01,63.2,59.0,8.04,8.0,5.07,12229
4,4,3,11,2.05,63.1,58.0,8.05,8.0,5.07,12401
4,4,2,11,2.0,63.3,59.0,8.03,7.96,5.06,17760
4,4,3,10,2.01,63.3,60.0,7.84,7.77,4.94,10772
3,4,3,10,1.53,61.5,60.0,7.46,7.39,4.56,6512
3,5,2,9,1.52,61.2,60.0,7.41,7.36,4.52,8521
2,2,3,8,0.54,62.2,56.0,5.21,5.24,3.25,1065
2,2,3,9,0.72,61.8,57.0,5.75,5.78,3.56,2456
2,2,3,10,0.72,62.0,57.0,5.68,5.64,3.51,1743
2,2,3,10,0.71,61.8,57.0,5.69,5.72,3.53,2667
2,5,2,10,1.14,60.8,58.0,6.71,6.74,4.09,5096
2,5,2,8,1.01,60.3,58.0,6.5,6.56,3.94,4641
2,4,2,9,1.27,60.1,58.0,7.02,7.05,4.23,6858
3,4,3,1,1.0,59.1,62.0,6.5,6.47,3.83,3640
3,5,3,4,1.01,59.6,62.0,6.56,6.5,3.89,3665
3,4,3,3,1.09,59.6,61.0,6.69,6.63,3.97,4761
3,6,3,10,2.2,60.9,60.0,8.42,8.34,5.1,13065
3,6,3,12,2.14,61.5,59.0,8.3,8.25,5.11,13326
2,2,6,0,0.4,61.9,55.0,4.75,4.78,2.95,1168
2,2,6,0,0.37,62.0,55.0,4.6,4.63,2.86,1049
2,2,6,0,0.41,61.8,55.0,4.76,4.78,2.95,1295
2,2,6,1,0.4,62.3,54.0,4.75,4.78,2.97,1168
4,5,5,10,1.51,63.0,60.0,7.25,7.3,4.58,8952
4,4,5,10,1.51,63.5,60.0,7.27,7.24,4.61,10822
3,1,7,7,0.47,60.5,58.0,5.05,5.0,3.04,1833
3,1,6,9,0.32,60.8,58.0,4.41,4.38,2.67,1020
3,1,7,10,0.4,60.8,59.0,4.73,4.77,2.89,988
2,3,7,10,0.53,61.8,58.0,5.18,5.2,3.21,1941
2,3,7,10,0.52,62.1,57.0,5.13,5.15,3.19,1835
2,3,7,10,0.52,62.1,57.0,5.13,5.17,3.2,1911
4,1,2,7,0.76,63.2,57.0,5.8,5.75,3.65,2613
4,1,2,5,0.7,62.9,57.0,5.6,5.66,3.54,2349
4,1,2,7,0.7,62.6,56.0,5.65,5.69,3.55,2459
4,2,2,8,0.7,63.2,57.0,5.68,5.62,3.57,2423
1,1,2,0,0.33,63.8,55.0,4.38,4.36,2.79,743
1,2,3,1,0.35,63.8,56.0,4.48,4.45,2.85,591
0,1,2,0,1.0,57.4,61.0,6.53,6.63,3.78,4844
0,2,2,3,1.0,56.5,60.0,6.62,6.66,3.75,4679
1,1,2,0,1.01,56.9,61.0,6.65,6.6,3.77,4928
0,1,3,1,1.01,57.1,59.0,6.65,6.69,3.81,4600
2,3,4,3,1.34,62.7,57.0,7.04,7.1,4.43,9890
2,3,4,3,1.51,62.8,56.0,7.29,7.24,4.56,13811
2,3,4,1,1.34,62.7,57.0,7.1,7.04,4.43,10070
2,3,4,3,1.3,62.4,56.0,7.03,6.95,4.36,6928
3,2,3,3,0.7,60.6,57.0,5.81,5.74,3.5,1806
3,1,4,4,0.77,60.8,56.0,5.95,5.9,3.6,3260
3,4,5,10,1.23,60.6,59.0,6.94,6.89,4.19,6577
3,5,5,10,1.3,60.3,60.0,7.01,6.99,4.22,5242
3,4,5,11,1.27,60.0,61.0,7.03,6.99,4.26,7503
1,1,3,2,1.07,60.0,62.0,6.57,6.62,3.96,4453
1,0,3,2,1.07,61.0,62.0,6.6,6.68,4.05,4710
1,1,2,1,1.0,59.3,61.0,6.42,6.53,3.84,4916
2,0,3,1,1.02,58.9,61.0,6.56,6.62,3.88,4971
4,2,3,7,0.92,62.1,59.0,6.21,6.26,3.87,3854
4,1,4,8,1.01,62.9,60.0,6.33,6.43,4.01,7332
4,2,3,7,0.9,62.4,59.0,6.12,6.16,3.83,3519
4,2,2,6,1.02,62.9,56.0,6.39,6.43,4.03,5930
4,2,3,6,1.0,62.4,56.0,6.31,6.35,3.95,3906
2,2,2,10,0.54,61.5,55.0,5.25,5.28,3.24,1327
2,2,2,12,0.51,61.1,55.0,5.22,5.16,3.17,1593
2,2,2,11,0.55,61.7,56.0,5.3,5.26,3.25,1718
2,2,2,9,0.54,61.5,55.0,5.23,5.28,3.23,1260
2,1,2,11,0.51,61.3,55.0,5.11,5.17,3.15,1438
4,1,5,12,0.51,61.3,60.0,5.11,5.16,3.15,1656
4,1,5,12,0.55,62.3,61.0,5.16,5.21,3.23,1669
4,0,5,12,0.5,62.2,60.0,5.15,5.05,3.17,1378
4,1,5,10,0.7,62.4,60.0,5.57,5.61,3.49,2755
2,4,5,5,1.56,61.5,56.0,7.5,7.46,4.6,11636
2,5,5,10,2.18,62.0,57.0,8.35,8.24,5.14,13769
2,5,3,10,2.24,62.1,57.0,8.31,8.4,5.19,15852
2,5,3,10,2.19,61.5,57.0,8.31,8.44,5.15,15509
2,5,7,11,0.41,61.7,56.0,4.8,4.77,2.95,1061
2,5,7,10,0.41,61.7,56.0,4.77,4.8,2.95,827
2,5,7,11,0.46,61.4,57.0,4.96,5.0,3.06,1006
2,5,7,11,0.38,62.0,55.0,4.65,4.67,2.89,836
2,4,7,10,0.41,62.0,56.0,4.74,4.78,2.95,899
3,3,4,11,0.33,59.2,59.0,4.54,4.51,2.68,854
4,5,5,12,0.9,62.4,58.0,6.12,6.16,3.83,3398
4,4,5,11,1.0,62.9,57.0,6.31,6.35,3.98,5121
4,5,5,12,1.01,62.9,56.0,6.38,6.43,4.03,5067
3,0,2,10,1.0,60.3,59.0,6.44,6.47,3.89,5775
2,2,7,1,1.09,62.5,55.0,6.52,6.6,4.1,9668
2,2,7,1,1.14,62.7,55.0,6.7,6.6,4.17,9316
2,2,7,0,1.17,61.9,54.0,6.76,6.82,4.2,10351
4,1,5,5,0.53,60.1,60.0,5.21,5.28,3.15,1612
4,1,5,4,0.5,60.2,60.0,5.13,5.17,3.1,1561
4,1,5,5,0.46,59.8,59.6,5.07,5.14,3.05,1267
1,2,5,10,0.31,63.7,59.0,4.31,4.26,2.73,749
1,3,4,8,0.38,63.9,60.0,4.59,4.52,2.91,962
2,4,6,10,0.34,62.0,54.0,4.48,4.46,2.77,995
2,4,6,10,0.3,61.8,55.0,4.34,4.37,2.69,665
2,4,6,10,0.3,62.2,55.0,4.3,4.32,2.68,665
2,4,6,10,0.33,62.2,55.0,4.4,4.44,2.75,752
2,4,6,9,0.32,61.9,55.0,4.37,4.38,2.71,730
2,4,4,1,0.5,61.1,56.0,5.1,5.14,3.13,1637
2,4,4,3,0.51,62.0,56.0,5.14,5.17,3.2,1668
2,4,4,2,0.53,61.6,57.0,5.18,5.24,3.21,1577
2,4,4,2,0.56,61.8,55.0,5.29,5.33,3.28,1770
3,3,4,6,0.73,63.0,57.0,5.75,5.67,3.6,2683
3,3,4,6,0.7,62.6,58.0,5.64,5.61,3.52,2648
3,4,3,9,0.79,62.8,57.0,5.91,5.88,3.7,2370
3,3,5,6,0.71,62.8,58.0,5.74,5.69,3.59,2515
4,2,3,8,1.0,61.6,62.0,6.3,6.37,3.9,4255
4,2,3,9,1.0,61.1,61.0,6.35,6.38,3.89,4372
4,2,2,10,1.14,61.3,62.0,6.71,6.77,4.13,6194
4,2,3,7,0.87,61.0,63.0,6.22,6.07,3.75,2851
2,5,2,3,1.51,59.4,61.0,7.52,7.46,4.45,8396
2,6,2,1,1.5,59.4,62.0,7.38,7.35,4.38,6745
4,2,2,10,1.01,62.7,56.0,6.37,6.39,4.0,4812
4,2,2,8,1.02,62.8,55.0,6.4,6.43,4.03,5301
4,1,2,2,0.7,63.2,57.0,5.63,5.61,3.55,2518
4,1,2,1,0.7,62.5,59.0,5.66,5.7,3.55,2617
4,1,2,1,0.9,63.2,58.0,6.12,6.1,3.86,4560
4,1,2,12,0.54,60.2,58.0,5.23,5.37,3.19,1358
4,2,1,12,0.42,60.0,58.0,4.87,4.9,2.93,1722
4,4,2,6,0.3,62.9,58.0,4.22,4.24,2.66,421
4,1,5,11,0.3,61.8,58.0,4.26,4.28,2.64,658
4,0,5,9,0.3,62.2,58.0,4.25,4.3,2.66,710
4,1,3,5,1.53,63.1,59.0,7.38,7.21,4.61,8654
4,2,4,6,1.36,62.7,60.0,7.05,7.02,4.41,11946
4,1,3,3,1.61,63.0,59.9,7.42,7.45,4.68,10891
4,3,2,4,1.52,62.4,60.0,7.25,7.34,4.55,11014
4,1,3,3,1.5,62.7,59.0,7.22,7.3,4.55,8167
3,1,5,3,0.79,62.1,59.0,5.9,5.86,3.65,3628
3,1,5,3,0.71,62.3,58.0,5.69,5.65,3.53,2817
3,1,5,3,0.71,62.4,60.0,5.66,5.68,3.54,2590
3,1,5,2,0.73,62.0,60.0,5.76,5.73,3.56,2902
3,1,5,1,0.71,62.1,59.0,5.68,5.72,3.54,2711
2,0,5,3,0.71,62.7,57.0,5.7,5.75,3.59,3212
2,0,5,1,0.73,62.0,56.0,5.74,5.78,3.57,3440
2,0,5,1,0.74,62.2,56.0,5.79,5.81,3.61,3454
2,0,5,1,0.7,62.8,57.0,5.69,5.75,3.59,2998
3,3,3,9,0.32,62.3,58.0,4.42,4.37,2.74,540
3,4,4,10,0.33,61.9,58.0,4.45,4.43,2.75,743
3,3,3,9,0.36,62.4,58.0,4.56,4.58,2.85,473
3,2,3,3,1.07,61.8,59.0,6.53,6.57,4.05,4560
3,2,4,3,1.2,61.8,59.0,6.79,6.76,4.19,8669
3,3,5,4,1.01,59.8,61.0,6.53,6.44,3.88,5620
3,3,5,6,1.01,58.5,61.0,6.57,6.52,3.83,6108
2,3,6,3,0.31,60.8,56.0,4.36,4.39,2.66,816
2,3,6,2,0.33,60.8,56.0,4.42,4.46,2.7,868
2,3,6,3,0.32,60.2,56.0,4.49,4.45,2.69,1080
2,3,6,4,0.34,60.4,56.0,4.52,4.55,2.74,813
4,0,2,2,0.9,62.3,58.0,6.14,6.16,3.83,4497
4,0,2,5,0.77,62.1,58.0,5.84,5.89,3.64,3040
3,3,5,10,0.3,60.8,61.0,4.34,4.31,2.63,675
3,4,5,12,0.3,61.1,61.0,4.32,4.29,2.63,608
3,2,4,0,1.0,62.6,58.0,6.37,6.4,4.0,7114
3,2,4,1,1.2,62.3,58.0,6.78,6.71,4.2,8580
3,2,4,2,1.02,61.9,58.0,6.45,6.5,4.01,7351
3,2,3,2,1.02,62.5,58.0,6.47,6.4,4.02,3754
4,2,2,10,0.92,62.2,55.0,6.19,6.26,3.87,4621
4,1,2,12,0.94,62.4,56.0,6.24,6.27,3.9,4661
1,1,2,6,1.51,63.5,57.0,7.23,7.28,4.61,10696
1,1,2,3,1.6,63.6,58.0,7.38,7.44,4.71,12467
1,0,3,3,2.0,64.1,57.0,7.91,7.82,5.04,17094
1,1,3,1,1.0,61.5,61.0,6.35,6.43,3.93,4258
1,2,3,3,1.06,62.2,61.0,6.47,6.53,4.04,4357
3,2,2,7,0.7,62.1,58.0,5.7,5.64,3.52,2527
3,2,2,7,0.7,61.9,58.0,5.69,5.65,3.51,2319
3,2,2,7,0.7,61.9,58.0,5.69,5.74,3.54,2230
3,2,2,7,0.73,61.7,58.0,5.74,5.7,3.53,2527
3,2,2,8,0.78,62.4,58.0,5.83,5.8,3.63,2777
3,1,5,3,0.33,61.0,60.0,4.47,4.42,2.71,928
3,1,5,3,0.34,60.9,60.0,4.49,4.51,2.74,745
3,1,5,1,0.36,61.3,60.0,4.59,4.54,2.8,1013
3,1,5,2,0.3,61.7,60.0,4.31,4.28,2.65,731
4,2,2,10,1.0,60.3,61.0,6.38,6.43,3.86,4620
4,2,2,12,1.01,59.7,61.0,6.49,6.55,3.89,4899
4,2,2,10,1.11,60.1,61.0,6.64,6.74,4.06,5384
4,5,3,3,1.5,63.2,52.0,7.28,7.24,4.59,6115
4,5,4,5,1.53,62.8,55.0,7.35,7.4,4.63,10602
4,5,2,1,1.5,63.1,54.0,7.34,7.31,4.62,8408
4,5,4,3,1.2,62.8,54.5,6.75,6.79,4.25,6652
4,4,4,1,1.51,61.5,54.0,7.34,7.42,4.54,10045
2,2,4,3,0.5,62.5,57.0,5.09,5.06,3.17,1838
2,2,5,2,0.5,62.5,57.0,5.07,5.11,3.18,1436
2,2,4,1,0.41,62.5,57.0,4.75,4.76,2.97,1007
2,3,4,2,0.51,62.4,57.0,5.1,5.13,3.19,1689
3,4,2,4,1.28,62.1,62.0,6.88,6.83,4.26,6210
3,4,2,5,1.21,61.6,61.0,6.88,6.83,4.22,6505
3,3,3,4,1.22,61.6,62.0,6.79,6.75,4.17,5226
3,4,2,6,1.13,62.6,60.0,6.68,6.62,4.16,4256
3,3,6,11,1.53,60.6,58.0,7.49,7.45,4.53,16601
3,3,5,10,1.51,61.1,58.0,7.42,7.38,4.45,13828
2,3,7,12,0.4,61.6,56.0,4.76,4.79,2.94,931
2,3,7,11,0.41,61.3,56.0,4.77,4.76,2.92,1076
2,3,7,12,0.33,61.5,56.0,4.45,4.49,2.75,752
1,4,4,5,0.51,59.4,61.9,5.18,5.2,3.08,1376
1,5,5,2,0.79,58.5,62.0,5.99,6.04,3.52,2451
1,5,5,6,0.7,57.1,61.0,5.9,5.93,3.38,2010
2,6,3,7,2.22,62.8,57.0,8.33,8.29,5.22,13703
2,6,3,7,2.29,62.8,56.0,8.36,8.39,5.25,14500
2,1,6,11,0.3,61.8,56.0,4.3,4.31,2.66,895
2,1,6,10,0.33,61.7,56.0,4.42,4.46,2.74,984
2,1,6,10,0.33,61.7,56.0,4.48,4.46,2.76,1052
3,6,2,5,1.28,61.9,56.0,7.13,7.0,4.37,5290
3,6,3,6,1.71,62.6,57.0,7.62,7.58,4.76,8540
2,2,4,10,0.51,62.5,55.0,5.13,5.08,3.19,1836
2,2,4,10,0.51,62.1,56.0,5.13,5.15,3.19,1744
2,2,4,10,0.58,62.1,56.0,5.32,5.38,3.32,1983
2,2,4,11,0.61,62.3,55.0,5.46,5.49,3.41,2366
3,4,2,9,2.39,60.6,58.0,8.65,8.58,5.22,16687
3,3,3,6,2.29,60.1,58.0,8.63,8.58,5.17,13711
3,5,2,7,2.08,60.3,59.0,8.26,8.22,4.97,15065
2,0,5,8,0.35,62.5,55.0,4.5,4.55,2.83,829
2,4,5,10,0.36,62.0,55.0,4.58,4.63,2.86,599
2,2,4,11,0.53,62.4,57.0,5.18,5.21,3.24,1832
4,1,4,7,0.71,62.1,60.0,5.65,5.71,3.53,3192
4,1,4,6,0.74,62.8,59.0,5.68,5.76,3.59,3416
4,0,4,7,0.61,62.4,59.1,5.42,5.45,3.39,2429
4,1,4,9,0.76,62.1,58.0,5.84,5.89,3.64,3415
4,2,4,5,0.7,61.8,59.0,5.66,5.76,3.53,2895
4,5,2,10,0.9,63.3,59.0,6.14,6.05,3.86,3251
4,5,2,10,0.92,63.7,58.0,6.12,6.18,3.92,3345
4,5,2,9,1.01,63.6,58.0,6.31,6.36,4.03,4189
4,5,7,0,0.7,58.6,60.0,5.79,5.91,3.43,2106
4,4,6,1,0.73,60.4,59.0,5.83,5.89,3.54,2772
3,5,6,1,0.7,59.1,60.0,5.8,5.77,3.42,2536
4,4,6,2,0.7,60.5,60.0,5.74,5.77,3.48,2788
3,4,6,0,0.7,59.2,60.0,5.87,5.78,3.45,2840
2,2,3,5,0.56,61.9,55.0,5.27,5.31,3.28,1212
2,2,3,6,0.53,61.7,55.0,5.22,5.25,3.23,1421
2,3,3,5,0.58,61.5,55.0,5.38,5.42,3.32,1276
2,5,5,8,0.32,61.5,54.0,4.43,4.45,2.73,466
2,5,5,10,0.33,62.3,54.0,4.45,4.48,2.78,480
2,6,5,12,2.13,62.1,55.0,8.23,8.29,5.13,15258
2,6,4,8,1.84,62.4,56.0,7.84,7.8,4.89,8828
1,4,2,11,1.56,63.7,57.0,7.34,7.25,4.65,7862
1,4,2,12,1.52,63.6,57.0,7.3,7.25,4.63,10078
1,4,2,10,1.58,63.1,58.0,7.33,7.38,4.64,9774
1,5,2,10,1.51,63.8,57.0,7.21,7.18,4.59,6046
2,3,2,1,0.39,60.5,56.0,4.77,4.79,2.89,866
2,3,3,1,0.5,60.7,56.0,5.13,5.18,3.13,1180
3,3,4,2,0.5,60.8,60.0,5.16,5.14,3.13,1629
3,3,4,4,0.52,61.2,60.0,5.19,5.13,3.16,1815
3,3,4,2,0.52,61.2,60.0,5.13,5.19,3.16,1689
3,3,4,3,0.5,60.9,59.0,5.14,5.11,3.12,1583
2,0,5,11,0.32,62.2,56.0,4.36,4.39,2.72,758
2,0,5,11,0.32,61.6,56.0,4.37,4.4,2.7,758
2,0,5,10,0.33,61.9,56.0,4.42,4.44,2.74,781
2,0,5,11,0.32,61.5,56.0,4.39,4.42,2.71,758
2,0,5,11,0.31,61.5,56.0,4.35,4.37,2.68,734
2,2,5,3,1.02,62.0,57.0,6.46,6.44,4.0,7026
2,2,5,3,1.02,62.7,57.0,6.44,6.47,4.05,6614
2,2,5,4,1.03,62.3,56.0,6.52,6.49,4.05,6922
2,2,5,3,1.06,61.2,57.0,6.58,6.55,4.02,7592
3,2,4,10,0.31,61.8,60.0,4.35,4.39,2.7,680
3,2,5,11,0.31,61.3,59.0,4.31,4.34,2.65,625
2,1,5,10,0.63,61.5,56.0,5.48,5.54,3.39,2513
2,1,5,9,0.58,61.9,56.0,5.34,5.38,3.32,1670
4,3,6,2,0.3,63.2,55.0,4.28,4.3,2.71,710
4,3,6,4,0.27,62.9,55.0,4.13,4.15,2.6,566
4,3,5,3,0.32,63.3,54.0,4.39,4.36,2.77,720
4,5,5,2,2.14,59.7,57.0,8.41,8.48,5.04,16914
4,5,5,1,2.01,59.6,58.0,8.18,8.23,4.89,16383
4,5,5,7,2.03,59.9,59.0,8.32,8.24,4.96,16422
4,5,3,4,2.01,59.5,58.0,8.18,8.21,4.88,13669
3,1,3,8,0.7,60.6,58.0,5.78,5.73,3.49,2442
3,1,3,8,0.74,61.3,59.0,5.83,5.78,3.56,2527
3,1,3,8,0.81,60.1,59.0,6.09,6.03,3.65,2368
2,1,2,7,0.37,61.0,56.0,4.66,4.68,2.85,613
0,3,7,7,0.3,64.4,58.0,4.21,4.17,2.7,819
1,2,7,10,0.24,65.0,58.0,3.89,3.93,2.54,492
1,4,6,9,0.32,64.3,58.0,4.33,4.28,2.77,912
1,3,6,12,0.3,64.0,57.0,4.23,4.27,2.72,678
2,3,4,1,1.1,61.3,57.0,6.66,6.59,4.06,7688
2,3,4,1,1.02,61.0,57.0,6.48,6.5,3.96,7324
2,5,4,7,1.5,62.0,54.0,7.32,7.38,4.56,10164
2,5,4,5,1.55,61.9,55.0,7.46,7.43,4.61,11067
2,5,4,5,1.64,62.1,55.0,7.57,7.59,4.71,12089
2,5,4,5,1.51,61.6,56.0,7.37,7.43,4.56,10576
2,5,5,8,1.58,61.4,55.0,7.49,7.55,4.62,10197
4,4,3,5,1.05,61.4,58.0,6.54,6.58,4.03,4042
4,4,3,4,0.9,62.8,57.0,6.15,6.2,3.88,3160
2,3,6,9,0.76,62.0,54.7,5.83,5.87,3.62,3671
2,4,6,7,0.7,62.0,55.0,5.74,5.71,3.55,2881
2,3,5,6,0.71,61.6,55.0,5.74,5.78,3.55,2537
2,3,7,8,0.73,61.9,55.0,5.83,5.77,3.59,2919
2,3,5,8,0.76,61.5,55.0,5.92,5.88,3.63,3183
4,1,5,5,0.51,63.0,59.0,5.05,5.08,3.19,1590
4,1,5,7,0.5,63.4,58.0,5.06,5.04,3.2,1629
4,1,5,7,0.57,63.0,59.0,5.25,5.29,3.32,1654
4,0,5,7,0.51,63.2,60.0,5.04,5.06,3.19,1633
4,0,5,5,0.5,63.2,60.0,5.04,5.02,3.18,1632
2,6,4,1,0.41,62.2,55.0,4.76,4.79,2.97,604
2,6,4,3,0.41,62.2,55.0,4.79,4.76,2.97,775
2,6,4,1,0.43,62.1,55.0,4.84,4.86,3.01,679
2,6,4,1,0.37,62.4,55.0,4.64,4.59,2.88,624
4,3,5,12,0.31,62.6,56.0,4.33,4.37,2.72,559
4,3,5,10,0.31,62.9,56.0,4.28,4.34,2.71,544
4,3,5,10,0.32,61.9,56.0,4.36,4.39,2.71,576
4,3,5,12,0.29,62.5,56.0,4.21,4.24,2.64,471
2,5,4,0,1.1,60.8,58.0,6.68,6.63,4.04,5291
2,5,3,1,1.15,61.3,57.0,6.78,6.71,4.13,5216
2,4,4,1,1.12,60.9,57.0,6.71,6.73,4.09,7616
2,5,4,1,1.25,61.4,58.0,6.89,6.93,4.24,7042
1,2,2,3,0.77,64.2,52.0,5.81,5.77,3.72,2789
2,2,3,7,0.71,65.3,53.0,5.64,5.58,3.67,2445
1,1,4,1,0.9,64.8,54.0,6.12,6.07,3.95,4353
1,3,2,0,0.77,63.7,54.0,5.85,5.8,3.71,2373
3,4,2,1,1.01,62.3,61.0,6.39,6.32,3.96,4513
3,4,3,1,1.01,62.8,61.0,6.33,6.25,3.95,3959
2,3,6,10,0.32,61.7,56.0,4.39,4.42,2.72,779
2,3,6,10,0.31,61.4,56.0,4.34,4.37,2.68,772
2,3,6,10,0.3,61.4,56.0,4.32,4.34,2.66,737
2,3,6,10,0.34,61.8,56.0,4.48,4.51,2.78,913
2,3,6,10,0.29,61.5,56.0,4.25,4.28,2.62,673
4,1,3,0,0.4,63.5,56.0,4.71,4.68,2.98,798
4,1,2,1,0.4,63.5,55.0,4.71,4.67,2.98,882
4,0,3,1,0.35,63.3,55.0,4.49,4.45,2.83,669
3,5,5,10,0.34,61.8,58.0,4.51,4.48,2.78,612
3,5,5,9,0.36,61.6,58.0,4.57,4.52,2.8,648
3,4,5,9,0.34,61.1,58.0,4.47,4.5,2.74,537
3,2,5,11,0.52,62.2,58.0,5.17,5.12,3.2,1720
3,2,5,10,0.5,62.1,58.0,5.1,5.01,3.14,1654
3,2,5,10,0.52,62.1,59.0,5.15,5.12,3.19,1720
3,4,5,1,0.31,59.7,61.0,4.42,4.39,2.63,628
4,0,1,0,1.04,61.3,56.0,6.53,6.55,4.01,18542
4,0,1,1,1.02,62.7,57.0,6.36,6.46,4.02,15306
4,1,2,2,1.01,61.9,56.0,6.33,6.41,3.94,5759
4,0,2,0,1.01,62.6,56.0,6.36,6.39,3.99,5731
2,5,1,0,0.71,61.5,56.0,5.74,5.77,3.54,2925
2,4,1,1,0.73,61.6,55.0,5.8,5.82,3.58,3378
2,5,2,0,0.82,61.8,55.0,6.0,6.03,3.72,2959
2,4,1,0,0.71,61.6,55.0,5.75,5.78,3.55,3290
2,6,1,1,0.72,62.0,55.0,5.74,5.77,3.57,2279
2,4,2,10,0.76,61.2,57.0,5.88,5.91,3.61,2765
2,4,3,9,0.74,61.4,56.0,5.78,5.84,3.57,2289
2,4,2,8,0.75,61.9,56.0,5.81,5.85,3.61,3011
2,3,2,10,0.7,61.0,56.0,5.77,5.8,3.53,2480
2,3,7,11,0.31,62.1,54.0,4.38,4.41,2.73,687
3,4,2,6,0.3,59.3,59.0,4.36,4.38,2.59,421
3,3,1,5,0.4,59.8,58.0,4.85,4.79,2.88,1397
3,3,3,6,1.7,62.2,59.0,7.68,7.6,4.75,7414
3,2,4,6,1.5,62.3,58.0,7.33,7.28,4.55,15291
3,2,2,11,0.33,62.8,58.0,4.42,4.4,2.77,705
3,2,2,11,0.7,62.8,59.0,5.66,5.59,3.53,2348
3,2,2,12,0.59,62.4,59.0,5.37,5.33,3.34,1561
3,2,2,9,0.7,62.5,59.0,5.67,5.65,3.54,2354
3,1,2,10,0.6,63.0,60.0,5.44,5.39,3.41,1577
3,0,2,6,0.53,61.0,58.0,5.22,5.18,3.17,1753
3,0,2,6,0.53,61.0,58.0,5.18,5.22,3.17,1631
3,0,2,5,0.55,61.0,58.0,5.27,5.29,3.22,1692
3,0,2,5,0.52,60.7,58.0,5.23,5.18,3.16,1376
3,0,2,7,0.56,61.9,58.0,5.27,5.33,3.28,1723
4,3,2,3,0.3,60.1,62.0,4.35,4.37,2.62,447
4,3,2,3,0.32,61.0,61.0,4.38,4.41,2.68,477
4,2,3,5,0.34,60.0,62.0,4.51,4.55,2.72,447
4,2,2,6,0.34,60.9,60.0,4.52,4.55,2.76,551
3,2,2,2,1.14,59.6,58.0,6.78,6.8,4.05,5925
2,0,4,11,0.41,62.6,55.0,4.75,4.77,2.98,1019
2,0,2,12,0.41,62.7,56.0,4.78,4.73,2.98,1015
2,0,3,11,0.5,62.8,56.0,5.06,5.03,3.17,1243
4,0,4,0,0.33,61.6,53.0,4.45,4.48,2.75,742
4,0,5,3,0.31,61.6,55.0,4.37,4.4,2.7,692
4,0,4,1,0.26,60.0,56.0,4.15,4.18,2.5,425
3,3,2,11,0.53,61.0,59.0,5.25,5.21,3.19,1273
3,3,2,10,0.6,60.8,58.0,5.44,5.39,3.29,1286
3,3,2,9,0.49,60.6,60.0,5.1,5.06,3.08,1026
3,3,2,10,0.44,61.0,60.0,4.93,4.88,2.99,990
4,3,4,8,0.4,61.5,58.0,4.72,4.74,2.91,868
4,3,4,10,0.37,61.5,58.0,4.57,4.6,2.82,746
4,3,4,7,0.43,61.0,58.0,4.89,4.92,2.99,943
4,2,4,7,0.4,61.5,59.0,4.71,4.76,2.91,982
2,3,2,5,1.1,61.6,56.0,6.62,6.65,4.08,6837
2,3,2,3,1.15,61.7,56.0,6.72,6.76,4.16,5224
3,4,7,0,0.31,61.4,58.0,4.35,4.32,2.66,802
3,4,7,1,0.31,61.4,59.0,4.38,4.35,2.68,802
3,4,7,2,0.3,62.0,58.0,4.3,4.35,2.68,605
3,4,7,3,0.33,61.6,58.0,4.45,4.42,2.73,854
0,1,2,1,0.92,65.6,57.0,6.1,6.07,3.99,3407
0,2,2,1,0.9,65.1,56.0,6.08,6.05,3.95,3437
0,2,2,0,1.0,67.1,57.0,6.06,6.1,4.08,4328
2,2,5,4,1.03,62.3,56.0,6.43,6.45,4.01,7392
4,4,2,8,0.54,61.0,57.0,5.22,5.27,3.2,1248
4,3,5,8,1.02,63.0,57.0,6.37,6.39,4.02,6062
4,3,5,8,1.01,63.1,57.0,6.39,6.35,4.02,5939
4,3,5,9,1.02,63.2,57.0,6.41,6.38,4.04,6169
4,3,5,8,1.01,63.5,57.0,6.36,6.39,4.05,6291
4,3,5,8,1.0,62.9,56.0,6.27,6.42,3.99,5702
4,0,7,1,0.27,61.6,59.0,4.15,4.16,2.56,620
4,0,7,1,0.23,61.9,60.0,3.9,3.95,2.43,505
